<<<<<<< HEAD
date,/m/01cpyy
2020-09-09,4,False
2020-09-10,5,False
2020-09-11,4,False
2020-09-12,3,False
2020-09-13,4,False
2020-09-14,4,False
2020-09-15,3,False
2020-09-16,4,False
2020-09-17,3,False
2020-09-18,3,False
2020-09-19,3,False
2020-09-20,3,False
2020-09-21,3,False
2020-09-22,3,False
2020-09-23,4,False
2020-09-24,4,False
2020-09-25,4,False
2020-09-26,2,False
2020-09-27,3,False
2020-09-28,2,False
2020-09-29,2,False
2020-09-30,3,False
2020-10-01,3,False
2020-10-02,2,False
2020-10-03,2,False
2020-10-04,2,False
2020-10-05,2,False
2020-10-06,2,False
2020-10-07,2,False
2020-10-08,4,False
2020-10-09,2,False
2020-10-10,2,False
2020-10-11,3,False
2020-10-12,2,False
2020-10-13,4,False
2020-10-14,3,False
2020-10-15,4,False
2020-10-16,3,False
2020-10-17,2,False
>>>>>>> master
