date,/m/01cdt5
2020-10-18,8.0
2020-10-19,7.0
2020-10-20,11.0
2020-10-21,8.0
2020-10-22,6.0
2020-10-23,2.0
2020-10-24,10.0
2020-10-25,9.0
2020-10-26,2.0
2020-10-27,8.0
2020-10-28,2.0
2020-10-29,9.0
2020-10-30,9.0
2020-10-31,10.0
2020-11-01,10.0
2020-11-02,9.0
2020-11-03,10.0
2020-11-04,19.0
2020-11-05,6.0
2020-11-06,13.0
2020-11-07,7.0
2020-11-08,9.0
2020-11-09,9.0
2020-11-10,100.0
2020-11-11,43.0
2020-11-12,13.0
2020-11-13,5.0
2020-11-14,22.0
2020-11-15,12.0
2020-11-16,13.0
2020-11-17,9.0
2020-11-18,11.0
2020-11-19,6.0
2020-11-20,7.0
2020-11-21,12.0
2020-11-22,5.0
2020-11-23,4.0
2020-11-24,11.0
2020-11-25,8.0
2020-11-26,12.0
2020-11-27,4.0
2020-11-28,12.0
2020-11-29,14.0
2020-11-30,10.0
2020-12-01,4.0
2020-12-02,9.0
2020-12-03,9.0
2020-12-04,7.0
2020-12-05,5.0
2020-12-06,7.0
2020-12-07,2.0
2020-12-08,7.0
2020-12-09,11.0
2020-12-10,6.0
2020-12-11,7.0
2020-12-12,0.0
2020-12-13,7.0
2020-12-14,4.0
2020-12-15,2.0
2020-12-16,2.0
2020-12-17,13.0
2020-12-18,5.0
2020-12-19,10.0
2020-12-20,2.0
2020-12-21,9.0
2020-12-22,2.0
2020-12-23,0.0
2020-12-24,6.0
2020-12-25,0.0
2020-12-26,18.0
2020-12-27,5.0
2020-12-28,4.0
2020-12-29,5.0
2020-12-30,2.0
2020-12-31,6.0
2021-01-01,0.0
2021-01-02,2.0
2021-01-03,7.0
2021-01-04,7.0
2021-01-05,7.0
2021-01-06,0.0
2021-01-07,4.0
2021-01-08,8.0
2021-01-09,14.0
2021-01-10,2.0
2021-01-11,4.0
2021-01-12,6.0
2021-01-13,6.0
2021-01-14,11.0
2021-01-15,2.0
2021-01-16,5.0
2021-01-17,12.0
2021-01-18,6.0
2021-01-19,11.0
2021-01-20,12.0
2021-01-21,4.0
2021-01-22,9.0
2021-01-23,7.0
2021-01-24,9.0
2021-01-25,12.0
2021-01-26,10.0
2021-01-27,15.0
2021-01-28,6.0
2021-01-29,4.0
2021-01-30,12.0
2021-01-31,5.0
2021-02-01,15.0
2021-02-02,2.0
2021-02-03,4.0
2021-02-04,20.0
2021-02-05,9.0
2021-02-06,7.0
2021-02-07,14.0
2021-02-08,17.0
2021-02-09,15.0
2021-02-10,13.0
2021-02-11,9.0
2021-02-12,9.0
2021-02-13,8.0
2021-02-14,2.0
2021-02-15,9.0
2021-02-16,7.0
2021-02-17,4.0
2021-02-18,7.0
2021-02-19,5.0
2021-02-20,5.0
2021-02-21,2.0
2021-02-22,4.0
2021-02-23,4.0
2021-02-24,4.0
2021-02-25,11.0
2021-02-26,5.0
2021-02-27,5.0
2021-02-28,10.0
2021-03-01,6.0
2021-03-02,4.0
2021-03-03,2.0
2021-03-04,7.0
2021-03-05,7.0
2021-03-06,5.0
2021-03-07,16.0
2021-03-08,11.0
2021-03-09,2.0
2021-03-10,7.0
2021-03-11,5.0
2021-03-12,7.0
2021-03-13,3.0
2021-03-14,7.0
2021-03-15,8.0
2021-03-16,13.0
2021-03-17,5.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,4.0
2021-03-23,7.0
2021-03-24,9.0
2021-03-25,7.0
2021-03-26,15.0
2021-03-27,3.0
2021-03-28,3.0
2021-03-29,2.0
2021-03-30,7.0
2021-03-31,5.0
2021-04-01,8.0
2021-04-02,10.0
2021-04-03,5.0
2021-04-04,5.0
2021-04-05,12.0
2021-04-06,6.0
2021-04-07,7.0
2021-04-08,9.0
2021-04-09,13.0
2021-04-10,0.0
2021-04-11,21.0
2021-04-12,11.0
2021-04-13,9.0
2021-04-14,2.0
2021-04-15,0.0
2021-04-16,2.0
2021-04-17,10.0
2021-04-18,3.0
2021-04-19,13.0
2021-04-20,4.0
2021-04-21,19.0
2021-04-22,11.0
2021-04-23,0.0
2021-04-24,7.0
2021-04-25,7.0
2021-04-26,8.0
2021-04-27,8.0
2021-04-28,2.0
2021-04-29,9.0
2021-04-30,9.0
2021-05-01,7.0
2021-05-02,27.0
2021-05-03,9.0
2021-05-04,4.0
2021-05-05,2.0
2021-05-06,9.0
2021-05-07,2.0
2021-05-08,3.0
2021-05-09,2.0
2021-05-10,8.0
2021-05-11,6.0
2021-05-12,6.0
2021-05-13,7.0
2021-05-14,7.0
2021-05-15,3.0
2021-05-16,2.0
2021-05-17,9.0
2021-05-18,9.0
2021-05-19,4.0
2021-05-20,2.0
2021-05-21,5.0
2021-05-22,17.0
2021-05-23,5.0
2021-05-24,13.0
2021-05-25,2.0
2021-05-26,2.0
2021-05-27,7.0
2021-05-28,2.0
2021-05-29,0.0
2021-05-30,4.766508226637152
2021-05-31,5.321829573429828
