date,/m/01b_06_0,/m/01b_06,batch_id
2020-06-01,15.0,15.0,1
2020-06-02,15.0,15.0,1
2020-06-03,13.0,13.0,1
2020-06-04,11.0,11.0,1
2020-06-05,9.0,9.0,1
2020-06-06,12.0,12.0,1
2020-06-07,16.0,16.0,1
2020-06-08,22.0,22.0,1
2020-06-09,15.0,15.0,1
2020-06-10,25.0,25.0,1
2020-06-11,14.0,14.0,1
2020-06-12,15.0,15.0,1
2020-06-13,18.0,18.0,1
2020-06-14,16.0,16.0,1
2020-06-15,15.0,15.0,1
2020-06-16,19.0,19.0,1
2020-06-17,22.0,22.0,1
2020-06-18,17.0,17.0,1
2020-06-19,16.0,16.0,1
2020-06-20,12.0,12.0,1
2020-06-21,16.0,16.0,1
2020-06-22,17.0,17.0,1
2020-06-23,21.0,21.0,1
2020-06-24,22.0,22.0,1
2020-06-25,13.0,13.0,1
2020-06-26,12.0,12.0,1
2020-06-27,16.0,16.0,1
2020-06-28,20.0,20.0,1
2020-06-29,20.0,20.0,1
2020-06-30,14.0,14.0,1
2020-07-01,11.0,11.0,1
2020-07-02,20.0,20.0,1
2020-07-03,17.0,17.0,1
2020-07-04,19.0,19.0,1
2020-07-05,22.0,22.0,1
2020-07-06,18.0,18.0,1
2020-07-07,12.0,12.0,1
2020-07-08,23.0,23.0,1
2020-07-09,17.0,17.0,1
2020-07-10,15.0,15.0,1
2020-07-11,17.0,17.0,1
2020-07-12,14.0,14.0,1
2020-07-13,20.0,20.0,1
2020-07-14,16.0,16.0,1
2020-07-15,17.0,17.0,1
2020-07-16,19.0,19.0,1
2020-07-17,11.0,11.0,1
2020-07-18,14.0,14.0,1
2020-07-19,17.0,17.0,1
2020-07-20,10.0,10.0,1
2020-07-21,13.0,13.0,1
2020-07-22,11.0,11.0,1
2020-07-23,14.0,14.0,1
2020-07-24,14.0,14.0,1
2020-07-25,12.0,12.0,1
2020-07-26,19.0,19.0,1
2020-07-27,17.0,17.0,1
2020-07-28,16.0,16.0,1
2020-07-29,14.0,14.0,1
2020-07-30,16.0,16.0,1
2020-07-31,12.0,12.0,1
2020-08-01,20.0,20.0,1
2020-08-02,9.0,9.0,1
2020-08-03,18.0,18.0,1
2020-08-04,19.0,19.0,1
2020-08-05,18.0,18.0,1
2020-08-06,11.0,11.0,1
2020-08-07,13.0,13.0,1
2020-08-08,20.0,20.0,1
2020-08-09,18.0,18.0,1
2020-08-10,27.0,27.0,1
2020-08-11,20.0,20.0,1
2020-08-12,15.0,15.0,1
2020-08-13,21.0,21.0,1
2020-08-14,23.0,23.0,1
2020-08-15,16.0,16.0,1
2020-08-16,27.0,27.0,1
2020-08-17,24.0,24.0,1
2020-08-18,22.0,22.0,1
2020-08-19,25.0,25.0,1
2020-08-20,24.0,24.0,1
2020-08-21,20.0,20.0,1
2020-08-22,20.0,20.0,1
2020-08-23,28.0,28.0,1
2020-08-24,28.0,28.0,1
2020-08-25,24.0,24.0,1
2020-08-26,26.0,26.0,1
2020-08-27,23.0,23.0,1
2020-08-28,20.0,20.0,1
2020-08-29,20.0,20.0,1
2020-08-30,27.0,27.0,1
2020-08-31,33.0,33.0,1
2020-09-01,32.0,32.0,1
2020-09-02,27.0,27.0,1
2020-09-03,27.0,27.0,1
2020-09-04,25.0,25.0,1
2020-09-05,26.0,26.0,1
2020-09-06,31.0,31.0,1
2020-09-07,37.0,37.0,1
2020-09-08,36.0,36.0,1
2020-09-09,30.0,30.0,1
2020-09-10,24.0,24.0,1
2020-09-11,24.0,24.0,1
2020-09-12,24.0,24.0,1
2020-09-13,28.0,28.0,1
2020-09-14,25.0,25.0,1
2020-09-15,35.0,35.0,1
2020-09-16,33.0,33.0,1
2020-09-17,28.0,28.0,1
2020-09-18,28.0,28.0,1
2020-09-19,32.0,32.0,1
2020-09-20,29.0,29.0,1
2020-09-21,33.0,33.0,1
2020-09-22,25.0,25.0,1
2020-09-23,20.0,20.0,1
2020-09-24,37.0,37.0,1
2020-09-25,34.0,34.0,1
2020-09-26,22.0,22.0,1
2020-09-27,29.0,29.0,1
2020-09-28,32.0,32.0,1
2020-09-29,22.0,22.0,1
2020-09-30,24.0,24.0,1
2020-10-01,23.0,23.0,1
2020-10-02,20.0,20.0,1
2020-10-03,23.0,23.0,1
2020-10-04,22.0,22.0,1
2020-10-05,27.0,27.0,1
2020-10-06,22.0,22.0,1
2020-10-07,21.0,21.0,1
2020-10-08,18.0,18.0,1
2020-10-09,15.0,15.0,1
2020-10-10,20.0,20.0,1
2020-10-11,15.0,15.0,1
2020-10-12,24.0,24.0,1
2020-10-13,19.0,19.0,1
2020-10-14,19.0,19.0,1
2020-10-15,17.0,17.0,1
2020-10-16,17.0,17.0,1
2020-10-17,21.0,21.0,1
2020-10-18,17.0,17.0,1
2020-10-19,22.0,22.0,1
2020-10-20,17.0,17.0,1
2020-10-21,19.0,19.0,1
2020-10-22,27.0,27.0,1
2020-10-23,23.0,23.0,1
2020-10-24,22.0,22.0,1
2020-10-25,30.0,30.0,1
2020-10-26,34.0,34.0,1
2020-10-27,28.0,28.0,1
2020-09-28,62.0,62.0,2
2020-09-29,63.0,63.0,2
2020-09-30,67.0,67.0,2
2020-10-01,49.0,49.0,2
2020-10-02,42.0,42.0,2
2020-10-03,53.0,53.0,2
2020-10-04,54.0,54.0,2
2020-10-05,66.0,66.0,2
2020-10-06,65.0,65.0,2
2020-10-07,55.0,55.0,2
2020-10-08,41.0,41.0,2
2020-10-09,44.0,44.0,2
2020-10-10,63.0,63.0,2
2020-10-11,45.0,45.0,2
2020-10-12,54.0,54.0,2
2020-10-13,42.0,42.0,2
2020-10-14,40.0,40.0,2
2020-10-15,54.0,54.0,2
2020-10-16,41.0,41.0,2
2020-10-17,44.0,44.0,2
2020-10-18,56.0,56.0,2
2020-10-19,52.0,52.0,2
2020-10-20,38.0,38.0,2
2020-10-21,53.0,53.0,2
2020-10-22,76.0,76.0,2
2020-10-23,49.0,49.0,2
2020-10-24,56.0,56.0,2
2020-10-25,72.0,72.0,2
2020-10-26,75.0,75.0,2
2020-10-27,65.0,65.0,2
2020-10-28,86.0,86.0,2
2020-10-29,73.0,73.0,2
2020-10-30,66.0,66.0,2
2020-10-31,54.0,54.0,2
2020-11-01,86.0,86.0,2
2020-11-02,80.0,80.0,2
2020-11-03,61.0,61.0,2
2020-11-04,60.0,60.0,2
2020-11-05,52.0,52.0,2
2020-11-06,45.0,45.0,2
2020-11-07,47.0,47.0,2
2020-11-08,50.0,50.0,2
2020-11-09,44.0,44.0,2
2020-11-10,60.0,60.0,2
2020-11-11,57.0,57.0,2
2020-11-12,42.0,42.0,2
2020-11-13,36.0,36.0,2
2020-11-14,53.0,53.0,2
2020-11-15,50.0,50.0,2
2020-11-16,83.0,83.0,2
2020-11-17,52.0,52.0,2
2020-11-18,64.0,64.0,2
2020-11-19,55.0,55.0,2
2020-11-20,36.0,36.0,2
2020-11-21,50.0,50.0,2
2020-11-22,69.0,69.0,2
2020-11-23,57.0,57.0,2
2020-11-24,67.0,67.0,2
2020-11-25,58.0,58.0,2
2020-11-26,57.0,57.0,2
2020-11-27,31.0,31.0,2
2020-11-28,33.0,33.0,2
2020-11-29,37.0,37.0,2
2020-11-30,41.0,41.0,2
2020-12-01,66.0,66.0,2
2020-12-02,60.0,60.0,2
2020-12-03,70.0,70.0,2
2020-12-04,58.0,58.0,2
2020-12-05,46.0,46.0,2
2020-12-06,76.0,76.0,2
2020-12-07,55.0,55.0,2
2020-12-08,80.0,80.0,2
2020-12-09,73.0,73.0,2
2020-12-10,62.0,62.0,2
2020-12-11,77.0,77.0,2
2020-12-12,73.0,73.0,2
2020-12-13,93.0,93.0,2
2020-12-14,83.0,83.0,2
2020-12-15,64.0,64.0,2
2020-12-16,72.0,72.0,2
2020-12-17,68.0,68.0,2
2020-12-18,79.0,79.0,2
2020-12-19,75.0,75.0,2
2020-12-20,100.0,100.0,2
2020-12-21,69.0,69.0,2
2020-12-22,61.0,61.0,2
2020-12-23,52.0,52.0,2
2020-12-24,57.0,57.0,2
2020-12-25,54.0,54.0,2
2020-12-26,51.0,51.0,2
2020-12-27,62.0,62.0,2
2020-12-28,62.0,62.0,2
2020-12-29,47.0,47.0,2
2020-12-30,52.0,52.0,2
2020-12-31,45.0,45.0,2
2021-01-01,53.0,53.0,2
2021-01-02,50.0,50.0,2
2021-01-03,51.0,51.0,2
2021-01-04,62.0,62.0,2
2021-01-05,55.0,55.0,2
2021-01-06,56.0,56.0,2
2021-01-07,52.0,52.0,2
2021-01-08,38.0,38.0,2
2021-01-09,63.0,63.0,2
2021-01-10,45.0,45.0,2
2021-01-11,40.0,40.0,2
2021-01-12,50.0,50.0,2
2021-01-13,37.0,37.0,2
2021-01-14,35.0,35.0,2
2021-01-15,39.0,39.0,2
2021-01-16,48.0,48.0,2
2021-01-17,29.0,29.0,2
2021-01-18,49.0,49.0,2
2021-01-19,40.0,40.0,2
2021-01-20,35.0,35.0,2
2021-01-21,37.0,37.0,2
2021-01-22,37.0,37.0,2
2021-01-23,46.0,46.0,2
2021-01-24,57.0,57.0,2
2021-01-25,43.0,43.0,2
2021-01-26,38.0,38.0,2
2021-01-27,32.0,32.0,2
2021-01-28,47.0,47.0,2
2021-01-29,28.0,28.0,2
2021-01-30,26.0,26.0,2
2021-01-31,36.0,36.0,2
2021-02-01,32.0,32.0,2
2021-02-02,27.0,27.0,2
2021-02-03,41.0,41.0,2
2021-02-04,45.0,45.0,2
2021-02-05,22.0,22.0,2
2021-02-06,45.0,45.0,2
2021-02-07,30.0,30.0,2
2021-02-08,33.0,33.0,2
2021-02-09,39.0,39.0,2
2021-02-10,45.0,45.0,2
2021-02-11,33.0,33.0,2
2021-02-12,47.0,47.0,2
2021-02-13,45.0,45.0,2
2021-02-14,48.0,48.0,2
2021-02-15,44.0,44.0,2
2021-02-16,30.0,30.0,2
2021-02-17,62.0,62.0,2
2021-02-18,39.0,39.0,2
2021-02-19,35.0,35.0,2
2021-02-20,41.0,41.0,2
2021-02-21,39.0,39.0,2
2021-02-22,44.0,44.0,2
2021-02-23,37.0,37.0,2
2021-02-24,44.0,44.0,2
2021-02-25,38.0,38.0,2
2021-02-26,41.0,41.0,2
2021-02-27,41.0,41.0,2
2021-02-28,50.0,50.0,2
2021-03-01,30.0,30.0,2
2021-03-02,36.0,36.0,2
2021-03-03,46.0,46.0,2
2021-03-04,44.0,44.0,2
2021-03-05,39.0,39.0,2
2021-03-06,38.0,38.0,2
2021-03-07,48.0,48.0,2
2021-03-08,38.0,38.0,2
2021-03-09,35.0,35.0,2
2021-03-10,55.0,55.0,2
2021-03-11,39.0,39.0,2
2021-03-12,47.0,47.0,2
2021-03-13,35.0,35.0,2
2021-03-14,45.0,45.0,2
2021-03-15,37.0,37.0,2
2021-03-16,52.0,52.0,2
2021-03-17,39.0,39.0,2
2021-03-18,36.0,36.0,2
2021-03-19,51.0,51.0,2
2021-03-20,39.0,39.0,2
2021-03-21,40.0,40.0,2
2021-03-22,49.0,49.0,2
2021-03-23,55.0,55.0,2
2021-03-24,37.0,37.0,2
2021-03-25,40.0,40.0,2
2021-03-26,30.0,30.0,2
2021-03-27,33.0,33.0,2
2021-03-28,39.0,39.0,2
2021-03-29,35.0,35.0,2
2021-03-30,38.0,38.0,2
2021-03-31,43.0,43.0,2
2021-04-01,39.0,39.0,2
2021-04-02,34.0,34.0,2
2021-04-03,44.0,44.0,2
2021-04-04,40.0,40.0,2
2021-04-05,26.0,26.0,2
2021-04-06,26.0,26.0,2
2021-04-07,43.0,43.0,2
2021-04-08,53.0,53.0,2
2021-04-09,34.0,34.0,2
2021-04-10,34.0,34.0,2
2021-04-11,36.0,36.0,2
2021-04-12,40.0,40.0,2
2021-04-13,46.0,46.0,2
2021-04-14,35.0,35.0,2
2021-04-15,46.0,46.0,2
2021-04-16,39.0,39.0,2
2021-04-17,35.0,35.0,2
2021-04-18,42.0,42.0,2
2021-04-19,33.0,33.0,2
2021-04-20,38.0,38.0,2
2021-04-21,32.0,32.0,2
2021-04-22,34.0,34.0,2
2021-04-23,28.0,28.0,2
2021-04-24,49.0,49.0,2
2021-04-25,41.0,41.0,2
2021-04-26,43.0,43.0,2
2021-04-27,31.0,31.0,2
2021-04-28,37.0,37.0,2
2021-04-29,30.0,30.0,2
2021-04-30,36.0,36.0,2
2021-05-01,41.0,41.0,2
2021-05-02,33.0,33.0,2
2021-05-03,36.0,36.0,2
2021-05-04,30.0,30.0,2
2021-05-05,40.0,40.0,2
2021-05-06,32.0,32.0,2
2021-05-07,43.0,43.0,2
2021-05-08,33.0,33.0,2
2021-05-09,44.0,44.0,2
2021-05-10,35.0,35.0,2
2021-05-11,42.0,42.0,2
2021-05-12,26.0,26.0,2
2021-05-13,37.0,37.0,2
2021-05-14,35.0,35.0,2
