date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-04-02,32.0,32.0,1
2020-04-03,31.0,31.0,1
2020-04-04,31.0,31.0,1
2020-04-05,29.0,29.0,1
2020-04-06,32.0,32.0,1
2020-04-07,31.0,31.0,1
2020-04-08,35.0,35.0,1
2020-04-09,26.0,26.0,1
2020-04-10,21.0,21.0,1
2020-04-11,22.0,22.0,1
2020-04-12,23.0,23.0,1
2020-04-13,25.0,25.0,1
2020-04-14,20.0,20.0,1
2020-04-15,16.0,16.0,1
2020-04-16,25.0,25.0,1
2020-04-17,22.0,22.0,1
2020-04-18,15.0,15.0,1
2020-04-19,23.0,23.0,1
2020-04-20,23.0,23.0,1
2020-04-21,16.0,16.0,1
2020-04-22,20.0,20.0,1
2020-04-23,18.0,18.0,1
2020-04-24,20.0,20.0,1
2020-04-25,19.0,19.0,1
2020-04-26,22.0,22.0,1
2020-04-27,19.0,19.0,1
2020-04-28,19.0,19.0,1
2020-04-29,18.0,18.0,1
2020-04-30,20.0,20.0,1
2020-05-01,20.0,20.0,1
2020-05-02,18.0,18.0,1
2020-05-03,19.0,19.0,1
2020-05-04,18.0,18.0,1
2020-05-05,17.0,17.0,1
2020-05-06,18.0,18.0,1
2020-05-07,20.0,20.0,1
2020-05-08,17.0,17.0,1
2020-05-09,23.0,23.0,1
2020-05-10,19.0,19.0,1
2020-05-11,15.0,15.0,1
2020-05-12,16.0,16.0,1
2020-05-13,18.0,18.0,1
2020-05-14,19.0,19.0,1
2020-05-15,16.0,16.0,1
2020-05-16,16.0,16.0,1
2020-05-17,23.0,23.0,1
2020-05-18,16.0,16.0,1
2020-05-19,19.0,19.0,1
2020-05-20,19.0,19.0,1
2020-05-21,16.0,16.0,1
2020-05-22,20.0,20.0,1
2020-05-23,17.0,17.0,1
2020-05-24,15.0,15.0,1
2020-05-25,19.0,19.0,1
2020-05-26,18.0,18.0,1
2020-05-27,15.0,15.0,1
2020-05-28,16.0,16.0,1
2020-05-29,16.0,16.0,1
2020-05-30,16.0,16.0,1
2020-05-31,19.0,19.0,1
2020-06-01,17.0,17.0,1
2020-06-02,15.0,15.0,1
2020-06-03,20.0,20.0,1
2020-06-04,19.0,19.0,1
2020-06-05,13.0,13.0,1
2020-06-06,14.0,14.0,1
2020-06-07,15.0,15.0,1
2020-06-08,19.0,19.0,1
2020-06-09,14.0,14.0,1
2020-06-10,16.0,16.0,1
2020-06-11,20.0,20.0,1
2020-06-12,17.0,17.0,1
2020-06-13,13.0,13.0,1
2020-06-14,15.0,15.0,1
2020-06-15,19.0,19.0,1
2020-06-16,19.0,19.0,1
2020-06-17,18.0,18.0,1
2020-06-18,17.0,17.0,1
2020-06-19,19.0,19.0,1
2020-06-20,20.0,20.0,1
2020-06-21,19.0,19.0,1
2020-06-22,20.0,20.0,1
2020-06-23,19.0,19.0,1
2020-06-24,18.0,18.0,1
2020-06-25,19.0,19.0,1
2020-06-26,18.0,18.0,1
2020-06-27,15.0,15.0,1
2020-06-28,17.0,17.0,1
2020-06-29,22.0,22.0,1
2020-06-30,17.0,17.0,1
2020-07-01,17.0,17.0,1
2020-07-02,16.0,16.0,1
2020-07-03,22.0,22.0,1
2020-07-04,21.0,21.0,1
2020-07-05,25.0,25.0,1
2020-07-06,20.0,20.0,1
2020-07-07,18.0,18.0,1
2020-07-08,17.0,17.0,1
2020-07-09,18.0,18.0,1
2020-07-10,20.0,20.0,1
2020-07-11,22.0,22.0,1
2020-07-12,24.0,24.0,1
2020-07-13,21.0,21.0,1
2020-07-14,20.0,20.0,1
2020-07-15,19.0,19.0,1
2020-07-16,23.0,23.0,1
2020-07-17,23.0,23.0,1
2020-07-18,24.0,24.0,1
2020-07-19,29.0,29.0,1
2020-07-20,21.0,21.0,1
2020-07-21,19.0,19.0,1
2020-07-22,23.0,23.0,1
2020-07-23,23.0,23.0,1
2020-07-24,22.0,22.0,1
2020-07-25,21.0,21.0,1
2020-07-26,20.0,20.0,1
2020-07-27,21.0,21.0,1
2020-07-28,25.0,25.0,1
2020-07-29,23.0,23.0,1
2020-07-30,19.0,19.0,1
2020-07-31,23.0,23.0,1
2020-08-01,25.0,25.0,1
2020-08-02,22.0,22.0,1
2020-08-03,17.0,17.0,1
2020-08-04,17.0,17.0,1
2020-08-05,17.0,17.0,1
2020-08-06,22.0,22.0,1
2020-08-07,17.0,17.0,1
2020-08-08,25.0,25.0,1
2020-08-09,23.0,23.0,1
2020-08-10,21.0,21.0,1
2020-08-11,17.0,17.0,1
2020-08-12,23.0,23.0,1
2020-08-13,22.0,22.0,1
2020-08-14,19.0,19.0,1
2020-08-15,23.0,23.0,1
2020-08-16,22.0,22.0,1
2020-08-17,27.0,27.0,1
2020-08-18,27.0,27.0,1
2020-08-19,25.0,25.0,1
2020-08-20,21.0,21.0,1
2020-08-21,29.0,29.0,1
2020-08-22,23.0,23.0,1
2020-08-23,28.0,28.0,1
2020-08-24,24.0,24.0,1
2020-08-25,26.0,26.0,1
2020-08-26,22.0,22.0,1
2020-08-27,27.0,27.0,1
2020-08-28,26.0,26.0,1
2020-08-29,26.0,26.0,1
2020-08-30,29.0,29.0,1
2020-08-31,22.0,22.0,1
2020-09-01,27.0,27.0,1
2020-09-02,26.0,26.0,1
2020-09-03,26.0,26.0,1
2020-09-04,25.0,25.0,1
2020-09-05,19.0,19.0,1
2020-09-06,23.0,23.0,1
2020-09-07,23.0,23.0,1
2020-09-08,30.0,30.0,1
2020-09-09,24.0,24.0,1
2020-09-10,21.0,21.0,1
2020-09-11,23.0,23.0,1
2020-09-12,24.0,24.0,1
2020-09-13,31.0,31.0,1
2020-09-14,34.0,34.0,1
2020-09-15,26.0,26.0,1
2020-09-16,37.0,37.0,1
2020-09-17,22.0,22.0,1
2020-09-18,19.0,19.0,1
2020-09-19,29.0,29.0,1
2020-09-20,30.0,30.0,1
2020-09-21,31.0,31.0,1
2020-09-22,29.0,29.0,1
2020-09-23,27.0,27.0,1
2020-09-24,22.0,22.0,1
2020-09-25,24.0,24.0,1
2020-09-26,23.0,23.0,1
2020-09-27,25.0,25.0,1
2020-09-28,20.0,20.0,1
2020-09-29,24.0,24.0,1
2020-09-30,27.0,27.0,1
2020-10-01,21.0,21.0,1
2020-10-02,25.0,25.0,1
2020-10-03,24.0,24.0,1
2020-10-04,29.0,29.0,1
2020-10-05,30.0,30.0,1
2020-10-06,26.0,26.0,1
2020-10-07,20.0,20.0,1
2020-10-08,24.0,24.0,1
2020-10-09,21.0,21.0,1
2020-10-10,24.0,24.0,1
2020-10-11,31.0,31.0,1
2020-10-12,29.0,29.0,1
2020-10-13,20.0,20.0,1
2020-10-14,26.0,26.0,1
2020-10-15,22.0,22.0,1
2020-10-16,25.0,25.0,1
2020-10-17,23.0,23.0,1
2020-10-18,32.0,32.0,1
2020-10-19,33.0,33.0,1
2020-10-20,28.0,28.0,1
2020-10-21,29.0,29.0,1
2020-10-22,30.0,30.0,1
2020-10-23,28.0,28.0,1
2020-10-24,29.0,29.0,1
2020-10-25,29.0,29.0,1
2020-10-26,31.0,31.0,1
2020-10-27,29.0,29.0,1
2020-09-28,52.0,52.0,2
2020-09-29,76.0,76.0,2
2020-09-30,83.0,83.0,2
2020-10-01,72.0,72.0,2
2020-10-02,82.0,82.0,2
2020-10-03,75.0,75.0,2
2020-10-04,85.0,85.0,2
2020-10-05,97.0,97.0,2
2020-10-06,86.0,86.0,2
2020-10-07,59.0,59.0,2
2020-10-08,70.0,70.0,2
2020-10-09,72.0,72.0,2
2020-10-10,73.0,73.0,2
2020-10-11,84.0,84.0,2
2020-10-12,72.0,72.0,2
2020-10-13,61.0,61.0,2
2020-10-14,87.0,87.0,2
2020-10-15,59.0,59.0,2
2020-10-16,78.0,78.0,2
2020-10-17,72.0,72.0,2
2020-10-18,85.0,85.0,2
2020-10-19,90.0,90.0,2
2020-10-20,100.0,100.0,2
2020-10-21,92.0,92.0,2
2020-10-22,81.0,81.0,2
2020-10-23,92.0,92.0,2
2020-10-24,98.0,98.0,2
2020-10-25,88.0,88.0,2
2020-10-26,84.0,84.0,2
2020-10-27,82.0,82.0,2
2020-10-28,79.0,79.0,2
2020-10-29,89.0,89.0,2
2020-10-30,75.0,75.0,2
2020-10-31,70.0,70.0,2
2020-11-01,88.0,88.0,2
2020-11-02,94.0,94.0,2
2020-11-03,97.0,97.0,2
2020-11-04,45.0,45.0,2
2020-11-05,75.0,75.0,2
2020-11-06,62.0,62.0,2
2020-11-07,57.0,57.0,2
2020-11-08,62.0,62.0,2
2020-11-09,85.0,85.0,2
2020-11-10,85.0,85.0,2
2020-11-11,86.0,86.0,2
2020-11-12,80.0,80.0,2
2020-11-13,71.0,71.0,2
2020-11-14,72.0,72.0,2
2020-11-15,91.0,91.0,2
2020-11-16,73.0,73.0,2
2020-11-17,60.0,60.0,2
2020-11-18,93.0,93.0,2
2020-11-19,62.0,62.0,2
2020-11-20,66.0,66.0,2
2020-11-21,69.0,69.0,2
2020-11-22,93.0,93.0,2
2020-11-23,78.0,78.0,2
2020-11-24,73.0,73.0,2
2020-11-25,62.0,62.0,2
2020-11-26,66.0,66.0,2
2020-11-27,64.0,64.0,2
2020-11-28,60.0,60.0,2
2020-11-29,70.0,70.0,2
2020-11-30,70.0,70.0,2
2020-12-01,87.0,87.0,2
2020-12-02,82.0,82.0,2
2020-12-03,78.0,78.0,2
2020-12-04,68.0,68.0,2
2020-12-05,79.0,79.0,2
2020-12-06,81.0,81.0,2
2020-12-07,80.0,80.0,2
2020-12-08,70.0,70.0,2
2020-12-09,70.0,70.0,2
2020-12-10,72.0,72.0,2
2020-12-11,71.0,71.0,2
2020-12-12,76.0,76.0,2
2020-12-13,92.0,92.0,2
2020-12-14,80.0,80.0,2
2020-12-15,58.0,58.0,2
2020-12-16,87.0,87.0,2
2020-12-17,67.0,67.0,2
2020-12-18,60.0,60.0,2
2020-12-19,64.0,64.0,2
2020-12-20,76.0,76.0,2
2020-12-21,77.0,77.0,2
2020-12-22,84.0,84.0,2
2020-12-23,94.0,94.0,2
2020-12-24,45.0,45.0,2
2020-12-25,77.0,77.0,2
2020-12-26,67.0,67.0,2
2020-12-27,65.0,65.0,2
2020-12-28,66.0,66.0,2
2020-12-29,63.0,63.0,2
2020-12-30,67.0,67.0,2
2020-12-31,54.0,54.0,2
2021-01-01,55.0,55.0,2
2021-01-02,72.0,72.0,2
2021-01-03,74.0,74.0,2
2021-01-04,61.0,61.0,2
2021-01-05,70.0,70.0,2
2021-01-06,57.0,57.0,2
2021-01-07,52.0,52.0,2
2021-01-08,48.0,48.0,2
2021-01-09,57.0,57.0,2
2021-01-10,56.0,56.0,2
2021-01-11,50.0,50.0,2
2021-01-12,58.0,58.0,2
2021-01-13,61.0,61.0,2
2021-01-14,59.0,59.0,2
2021-01-15,61.0,61.0,2
2021-01-16,40.0,40.0,2
2021-01-17,67.0,67.0,2
2021-01-18,58.0,58.0,2
2021-01-19,48.0,48.0,2
2021-01-20,48.0,48.0,2
2021-01-21,46.0,46.0,2
2021-01-22,55.0,55.0,2
2021-01-23,53.0,53.0,2
2021-01-24,53.0,53.0,2
2021-01-25,59.0,59.0,2
2021-01-26,60.0,60.0,2
2021-01-27,53.0,53.0,2
2021-01-28,48.0,48.0,2
2021-01-29,44.0,44.0,2
2021-01-30,61.0,61.0,2
2021-01-31,57.0,57.0,2
2021-02-01,51.0,51.0,2
2021-02-02,45.0,45.0,2
2021-02-03,47.0,47.0,2
2021-02-04,41.0,41.0,2
2021-02-05,43.0,43.0,2
2021-02-06,52.0,52.0,2
2021-02-07,59.0,59.0,2
2021-02-08,47.0,47.0,2
2021-02-09,47.0,47.0,2
2021-02-10,49.0,49.0,2
2021-02-11,53.0,53.0,2
2021-02-12,54.0,54.0,2
2021-02-13,40.0,40.0,2
2021-02-14,42.0,42.0,2
2021-02-15,42.0,42.0,2
2021-02-16,40.0,40.0,2
2021-02-17,54.0,54.0,2
2021-02-18,37.0,37.0,2
2021-02-19,64.0,64.0,2
2021-02-20,47.0,47.0,2
2021-02-21,59.0,59.0,2
2021-02-22,58.0,58.0,2
2021-02-23,43.0,43.0,2
2021-02-24,60.0,60.0,2
2021-02-25,62.0,62.0,2
2021-02-26,61.0,61.0,2
2021-02-27,65.0,65.0,2
2021-02-28,55.0,55.0,2
2021-03-01,54.0,54.0,2
2021-03-02,58.0,58.0,2
2021-03-03,61.0,61.0,2
2021-03-04,66.0,66.0,2
2021-03-05,60.0,60.0,2
2021-03-06,54.0,54.0,2
2021-03-07,58.0,58.0,2
2021-03-08,67.0,67.0,2
2021-03-09,55.0,55.0,2
2021-03-10,73.0,73.0,2
2021-03-11,69.0,69.0,2
2021-03-12,63.0,63.0,2
2021-03-13,71.0,71.0,2
2021-03-14,85.0,85.0,2
2021-03-15,59.0,59.0,2
2021-03-16,79.0,79.0,2
2021-03-17,56.0,56.0,2
2021-03-18,55.0,55.0,2
2021-03-19,55.0,55.0,2
2021-03-20,71.0,71.0,2
2021-03-21,76.0,76.0,2
2021-03-22,71.0,71.0,2
2021-03-23,57.0,57.0,2
2021-03-24,66.0,66.0,2
2021-03-25,69.0,69.0,2
2021-03-26,74.0,74.0,2
2021-03-27,67.0,67.0,2
2021-03-28,78.0,78.0,2
2021-03-29,65.0,65.0,2
2021-03-30,66.0,66.0,2
2021-03-31,65.0,65.0,2
2021-04-01,60.0,60.0,2
2021-04-02,60.0,60.0,2
2021-04-03,60.0,60.0,2
2021-04-04,50.0,50.0,2
2021-04-05,60.0,60.0,2
2021-04-06,44.0,44.0,2
2021-04-07,54.0,54.0,2
2021-04-08,59.0,59.0,2
2021-04-09,52.0,52.0,2
2021-04-10,66.0,66.0,2
2021-04-11,53.0,53.0,2
2021-04-12,64.0,64.0,2
2021-04-13,62.0,62.0,2
2021-04-14,60.0,60.0,2
2021-04-15,67.0,67.0,2
2021-04-16,60.0,60.0,2
2021-04-17,69.0,69.0,2
2021-04-18,79.0,79.0,2
2021-04-19,46.0,46.0,2
2021-04-20,57.0,57.0,2
2021-04-21,77.0,77.0,2
2021-04-22,59.0,59.0,2
2021-04-23,76.0,76.0,2
2021-04-24,58.0,58.0,2
2021-04-25,78.0,78.0,2
2021-04-26,59.0,59.0,2
2021-04-27,61.0,61.0,2
2021-04-28,56.0,56.0,2
2021-04-29,66.0,66.0,2
2021-04-30,60.0,60.0,2
2021-05-01,72.0,72.0,2
2021-05-02,58.0,58.0,2
2021-05-03,58.0,58.0,2
2021-05-04,64.0,64.0,2
2021-05-05,55.0,55.0,2
2021-05-06,64.0,64.0,2
2021-05-07,60.0,60.0,2
2021-05-08,70.0,70.0,2
2021-05-09,64.0,64.0,2
2021-05-10,56.0,56.0,2
2021-05-11,64.0,64.0,2
2021-05-12,67.0,67.0,2
2021-05-13,60.0,60.0,2
2021-05-14,56.0,56.0,2
