date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-05-22,5.0,5.0,1
2020-05-23,2.0,2.0,1
2020-05-24,12.0,12.0,1
2020-05-25,9.0,9.0,1
2020-05-26,17.0,17.0,1
2020-05-27,12.0,12.0,1
2020-05-28,14.0,14.0,1
2020-05-29,11.0,11.0,1
2020-05-30,7.0,7.0,1
2020-05-31,8.0,8.0,1
2020-06-01,10.0,10.0,1
2020-06-02,9.0,9.0,1
2020-06-03,11.0,11.0,1
2020-06-04,4.0,4.0,1
2020-06-05,6.0,6.0,1
2020-06-06,9.0,9.0,1
2020-06-07,4.0,4.0,1
2020-06-08,9.0,9.0,1
2020-06-09,12.0,12.0,1
2020-06-10,16.0,16.0,1
2020-06-11,6.0,6.0,1
2020-06-12,10.0,10.0,1
2020-06-13,4.0,4.0,1
2020-06-14,2.0,2.0,1
2020-06-15,3.0,3.0,1
2020-06-16,9.0,9.0,1
2020-06-17,11.0,11.0,1
2020-06-18,5.0,5.0,1
2020-06-19,5.0,5.0,1
2020-06-20,8.0,8.0,1
2020-06-21,14.0,14.0,1
2020-06-22,11.0,11.0,1
2020-06-23,8.0,8.0,1
2020-06-24,7.0,7.0,1
2020-06-25,12.0,12.0,1
2020-06-26,7.0,7.0,1
2020-06-27,16.0,16.0,1
2020-06-28,16.0,16.0,1
2020-06-29,7.0,7.0,1
2020-06-30,10.0,10.0,1
2020-07-01,2.0,2.0,1
2020-07-02,10.0,10.0,1
2020-07-03,3.0,3.0,1
2020-07-04,13.0,13.0,1
2020-07-05,16.0,16.0,1
2020-07-06,10.0,10.0,1
2020-07-07,5.0,5.0,1
2020-07-08,10.0,10.0,1
2020-07-09,19.0,19.0,1
2020-07-10,7.0,7.0,1
2020-07-11,20.0,20.0,1
2020-07-12,13.0,13.0,1
2020-07-13,15.0,15.0,1
2020-07-14,9.0,9.0,1
2020-07-15,12.0,12.0,1
2020-07-16,7.0,7.0,1
2020-07-17,5.0,5.0,1
2020-07-18,16.0,16.0,1
2020-07-19,6.0,6.0,1
2020-07-20,7.0,7.0,1
2020-07-21,12.0,12.0,1
2020-07-22,17.0,17.0,1
2020-07-23,12.0,12.0,1
2020-07-24,11.0,11.0,1
2020-07-25,15.0,15.0,1
2020-07-26,15.0,15.0,1
2020-07-27,16.0,16.0,1
2020-07-28,14.0,14.0,1
2020-07-29,11.0,11.0,1
2020-07-30,11.0,11.0,1
2020-07-31,9.0,9.0,1
2020-08-01,12.0,12.0,1
2020-08-02,12.0,12.0,1
2020-08-03,16.0,16.0,1
2020-08-04,8.0,8.0,1
2020-08-05,21.0,21.0,1
2020-08-06,13.0,13.0,1
2020-08-07,11.0,11.0,1
2020-08-08,12.0,12.0,1
2020-08-09,15.0,15.0,1
2020-08-10,15.0,15.0,1
2020-08-11,7.0,7.0,1
2020-08-12,21.0,21.0,1
2020-08-13,8.0,8.0,1
2020-08-14,8.0,8.0,1
2020-08-15,9.0,9.0,1
2020-08-16,25.0,25.0,1
2020-08-17,13.0,13.0,1
2020-08-18,11.0,11.0,1
2020-08-19,8.0,8.0,1
2020-08-20,12.0,12.0,1
2020-08-21,15.0,15.0,1
2020-08-22,8.0,8.0,1
2020-08-23,12.0,12.0,1
2020-08-24,7.0,7.0,1
2020-08-25,9.0,9.0,1
2020-08-26,20.0,20.0,1
2020-08-27,14.0,14.0,1
2020-08-28,18.0,18.0,1
2020-08-29,11.0,11.0,1
2020-08-30,10.0,10.0,1
2020-08-31,15.0,15.0,1
2020-09-01,5.0,5.0,1
2020-09-02,18.0,18.0,1
2020-09-03,5.0,5.0,1
2020-09-04,11.0,11.0,1
2020-09-05,15.0,15.0,1
2020-09-06,12.0,12.0,1
2020-09-07,6.0,6.0,1
2020-09-08,10.0,10.0,1
2020-09-09,19.0,19.0,1
2020-09-10,10.0,10.0,1
2020-09-11,8.0,8.0,1
2020-09-12,6.0,6.0,1
2020-09-13,16.0,16.0,1
2020-09-14,7.0,7.0,1
2020-09-15,12.0,12.0,1
2020-09-16,22.0,22.0,1
2020-09-17,8.0,8.0,1
2020-09-18,10.0,10.0,1
2020-09-19,8.0,8.0,1
2020-09-20,20.0,20.0,1
2020-09-21,9.0,9.0,1
2020-09-22,10.0,10.0,1
2020-09-23,3.0,3.0,1
2020-09-24,15.0,15.0,1
2020-09-25,17.0,17.0,1
2020-09-26,8.0,8.0,1
2020-09-27,7.0,7.0,1
2020-09-28,9.0,9.0,1
2020-09-29,9.0,9.0,1
2020-09-30,9.0,9.0,1
2020-10-01,15.0,15.0,1
2020-10-02,15.0,15.0,1
2020-10-03,13.0,13.0,1
2020-10-04,13.0,13.0,1
2020-10-05,13.0,13.0,1
2020-10-06,14.0,14.0,1
2020-10-07,14.0,14.0,1
2020-10-08,12.0,12.0,1
2020-10-09,9.0,9.0,1
2020-10-10,13.0,13.0,1
2020-10-11,12.0,12.0,1
2020-10-12,5.0,5.0,1
2020-10-13,20.0,20.0,1
2020-10-14,12.0,12.0,1
2020-10-15,21.0,21.0,1
2020-10-16,20.0,20.0,1
2020-10-17,19.0,19.0,1
2020-10-18,16.0,16.0,1
2020-10-19,13.0,13.0,1
2020-10-20,23.0,23.0,1
2020-10-21,18.0,18.0,1
2020-10-22,27.0,27.0,1
2020-10-23,14.0,14.0,1
2020-10-24,17.0,17.0,1
2020-10-25,13.0,13.0,1
2020-10-26,20.0,20.0,1
2020-10-27,22.0,22.0,1
2020-09-28,20.0,20.0,2
2020-09-29,15.0,15.0,2
2020-09-30,20.0,20.0,2
2020-10-01,6.0,6.0,2
2020-10-02,11.0,11.0,2
2020-10-03,22.0,22.0,2
2020-10-04,22.0,22.0,2
2020-10-05,22.0,22.0,2
2020-10-06,29.0,29.0,2
2020-10-07,29.0,29.0,2
2020-10-08,36.0,36.0,2
2020-10-09,32.0,32.0,2
2020-10-10,25.0,25.0,2
2020-10-11,16.0,16.0,2
2020-10-12,18.0,18.0,2
2020-10-13,24.0,24.0,2
2020-10-14,12.0,12.0,2
2020-10-15,23.0,23.0,2
2020-10-16,19.0,19.0,2
2020-10-17,26.0,26.0,2
2020-10-18,30.0,30.0,2
2020-10-19,15.0,15.0,2
2020-10-20,36.0,36.0,2
2020-10-21,45.0,45.0,2
2020-10-22,30.0,30.0,2
2020-10-23,36.0,36.0,2
2020-10-24,48.0,48.0,2
2020-10-25,22.0,22.0,2
2020-10-26,22.0,22.0,2
2020-10-27,31.0,31.0,2
2020-10-28,29.0,29.0,2
2020-10-29,41.0,41.0,2
2020-10-30,18.0,18.0,2
2020-10-31,23.0,23.0,2
2020-11-01,68.0,68.0,2
2020-11-02,22.0,22.0,2
2020-11-03,22.0,22.0,2
2020-11-04,20.0,20.0,2
2020-11-05,5.0,5.0,2
2020-11-06,22.0,22.0,2
2020-11-07,28.0,28.0,2
2020-11-08,12.0,12.0,2
2020-11-09,40.0,40.0,2
2020-11-10,31.0,31.0,2
2020-11-11,41.0,41.0,2
2020-11-12,17.0,17.0,2
2020-11-13,46.0,46.0,2
2020-11-14,100.0,100.0,2
2020-11-15,63.0,63.0,2
2020-11-16,65.0,65.0,2
2020-11-17,33.0,33.0,2
2020-11-18,37.0,37.0,2
2020-11-19,14.0,14.0,2
2020-11-20,20.0,20.0,2
2020-11-21,15.0,15.0,2
2020-11-22,15.0,15.0,2
2020-11-23,11.0,11.0,2
2020-11-24,22.0,22.0,2
2020-11-25,22.0,22.0,2
2020-11-26,22.0,22.0,2
2020-11-27,25.0,25.0,2
2020-11-28,42.0,42.0,2
2020-11-29,12.0,12.0,2
2020-11-30,22.0,22.0,2
2020-12-01,11.0,11.0,2
2020-12-02,33.0,33.0,2
2020-12-03,14.0,14.0,2
2020-12-04,37.0,37.0,2
2020-12-05,15.0,15.0,2
2020-12-06,36.0,36.0,2
2020-12-07,47.0,47.0,2
2020-12-08,24.0,24.0,2
2020-12-09,50.0,50.0,2
2020-12-10,25.0,25.0,2
2020-12-11,24.0,24.0,2
2020-12-12,19.0,19.0,2
2020-12-13,19.0,19.0,2
2020-12-14,25.0,25.0,2
2020-12-15,35.0,35.0,2
2020-12-16,6.0,6.0,2
2020-12-17,17.0,17.0,2
2020-12-18,9.0,9.0,2
2020-12-19,26.0,26.0,2
2020-12-20,43.0,43.0,2
2020-12-21,12.0,12.0,2
2020-12-22,31.0,31.0,2
2020-12-23,19.0,19.0,2
2020-12-24,18.0,18.0,2
2020-12-25,43.0,43.0,2
2020-12-26,24.0,24.0,2
2020-12-27,19.0,19.0,2
2020-12-28,9.0,9.0,2
2020-12-29,21.0,21.0,2
2020-12-30,25.0,25.0,2
2020-12-31,7.0,7.0,2
2021-01-01,28.0,28.0,2
2021-01-02,25.0,25.0,2
2021-01-03,15.0,15.0,2
2021-01-04,29.0,29.0,2
2021-01-05,14.0,14.0,2
2021-01-06,24.0,24.0,2
2021-01-07,28.0,28.0,2
2021-01-08,15.0,15.0,2
2021-01-09,15.0,15.0,2
2021-01-10,21.0,21.0,2
2021-01-11,20.0,20.0,2
2021-01-12,34.0,34.0,2
2021-01-13,20.0,20.0,2
2021-01-14,20.0,20.0,2
2021-01-15,12.0,12.0,2
2021-01-16,20.0,20.0,2
2021-01-17,34.0,34.0,2
2021-01-18,11.0,11.0,2
2021-01-19,14.0,14.0,2
2021-01-20,28.0,28.0,2
2021-01-21,23.0,23.0,2
2021-01-22,14.0,14.0,2
2021-01-23,19.0,19.0,2
2021-01-24,9.0,9.0,2
2021-01-25,25.0,25.0,2
2021-01-26,20.0,20.0,2
2021-01-27,23.0,23.0,2
2021-01-28,12.0,12.0,2
2021-01-29,27.0,27.0,2
2021-01-30,29.0,29.0,2
2021-01-31,29.0,29.0,2
2021-02-01,23.0,23.0,2
2021-02-02,11.0,11.0,2
2021-02-03,20.0,20.0,2
2021-02-04,45.0,45.0,2
2021-02-05,12.0,12.0,2
2021-02-06,20.0,20.0,2
2021-02-07,34.0,34.0,2
2021-02-08,12.0,12.0,2
2021-02-09,22.0,22.0,2
2021-02-10,23.0,23.0,2
2021-02-11,21.0,21.0,2
2021-02-12,35.0,35.0,2
2021-02-13,9.0,9.0,2
2021-02-14,20.0,20.0,2
2021-02-15,24.0,24.0,2
2021-02-16,15.0,15.0,2
2021-02-17,18.0,18.0,2
2021-02-18,30.0,30.0,2
2021-02-19,30.0,30.0,2
2021-02-20,31.0,31.0,2
2021-02-21,20.0,20.0,2
2021-02-22,22.0,22.0,2
2021-02-23,24.0,24.0,2
2021-02-24,12.0,12.0,2
2021-02-25,21.0,21.0,2
2021-02-26,25.0,25.0,2
2021-02-27,31.0,31.0,2
2021-02-28,43.0,43.0,2
2021-03-01,36.0,36.0,2
2021-03-02,82.0,82.0,2
2021-03-03,31.0,31.0,2
2021-03-04,34.0,34.0,2
2021-03-05,41.0,41.0,2
2021-03-06,28.0,28.0,2
2021-03-07,26.0,26.0,2
2021-03-08,39.0,39.0,2
2021-03-09,44.0,44.0,2
2021-03-10,37.0,37.0,2
2021-03-11,78.0,78.0,2
2021-03-12,26.0,26.0,2
2021-03-13,53.0,53.0,2
2021-03-14,18.0,18.0,2
2021-03-15,41.0,41.0,2
2021-03-16,22.0,22.0,2
2021-03-17,34.0,34.0,2
2021-03-18,25.0,25.0,2
2021-03-19,32.0,32.0,2
2021-03-20,13.0,13.0,2
2021-03-21,35.0,35.0,2
2021-03-22,46.0,46.0,2
2021-03-23,33.0,33.0,2
2021-03-24,53.0,53.0,2
2021-03-25,9.0,9.0,2
2021-03-26,21.0,21.0,2
2021-03-27,20.0,20.0,2
2021-03-28,46.0,46.0,2
2021-03-29,26.0,26.0,2
2021-03-30,21.0,21.0,2
2021-03-31,25.0,25.0,2
2021-04-01,16.0,16.0,2
2021-04-02,37.0,37.0,2
2021-04-03,41.0,41.0,2
2021-04-04,23.0,23.0,2
2021-04-05,30.0,30.0,2
2021-04-06,26.0,26.0,2
2021-04-07,43.0,43.0,2
2021-04-08,45.0,45.0,2
2021-04-09,50.0,50.0,2
2021-04-10,19.0,19.0,2
2021-04-11,25.0,25.0,2
2021-04-12,25.0,25.0,2
2021-04-13,38.0,38.0,2
2021-04-14,30.0,30.0,2
2021-04-15,6.0,6.0,2
2021-04-16,6.0,6.0,2
2021-04-17,13.0,13.0,2
2021-04-18,28.0,28.0,2
2021-04-19,26.0,26.0,2
2021-04-20,18.0,18.0,2
2021-04-21,14.0,14.0,2
2021-04-22,12.0,12.0,2
2021-04-23,12.0,12.0,2
2021-04-24,11.0,11.0,2
2021-04-25,35.0,35.0,2
2021-04-26,29.0,29.0,2
2021-04-27,12.0,12.0,2
2021-04-28,38.0,38.0,2
2021-04-29,32.0,32.0,2
2021-04-30,21.0,21.0,2
2021-05-01,32.0,32.0,2
2021-05-02,30.0,30.0,2
2021-05-03,21.0,21.0,2
2021-05-04,30.0,30.0,2
2021-05-05,24.0,24.0,2
2021-05-06,3.0,3.0,2
2021-05-07,44.0,44.0,2
2021-05-08,17.0,17.0,2
2021-05-09,14.0,14.0,2
2021-05-10,18.0,18.0,2
2021-05-11,14.0,14.0,2
2021-05-12,25.0,25.0,2
2021-05-13,21.0,21.0,2
2021-05-14,27.0,27.0,2
2021-05-15,32.0,32.0,2
2021-05-16,32.0,32.0,2
2021-05-17,12.0,12.0,2
2021-05-18,18.0,18.0,2
2021-05-19,23.0,23.0,2
2021-05-20,21.0,21.0,2
2021-05-21,25.0,25.0,2
2021-05-22,27.0,27.0,2
2021-05-23,13.0,13.0,2
2021-05-24,31.0,31.0,2
2021-05-25,24.0,24.0,2
2021-05-26,18.0,18.0,2
2021-05-27,12.0,12.0,2
2021-05-28,45.0,45.0,2
2021-05-29,14.0,14.0,2
