date,/m/01b_21_0,/m/01b_21,batch_id
2020-04-24,31.0,31.0,1
2020-04-25,42.0,42.0,1
2020-04-26,29.0,29.0,1
2020-04-27,19.0,19.0,1
2020-04-28,15.0,15.0,1
2020-04-29,5.0,5.0,1
2020-04-30,13.0,13.0,1
2020-05-01,20.0,20.0,1
2020-05-02,16.0,16.0,1
2020-05-03,35.0,35.0,1
2020-05-04,18.0,18.0,1
2020-05-05,28.0,28.0,1
2020-05-06,14.0,14.0,1
2020-05-07,25.0,25.0,1
2020-05-08,17.0,17.0,1
2020-05-09,6.0,6.0,1
2020-05-10,23.0,23.0,1
2020-05-11,19.0,19.0,1
2020-05-12,9.0,9.0,1
2020-05-13,10.0,10.0,1
2020-05-14,20.0,20.0,1
2020-05-15,40.0,40.0,1
2020-05-16,11.0,11.0,1
2020-05-17,11.0,11.0,1
2020-05-18,10.0,10.0,1
2020-05-19,15.0,15.0,1
2020-05-20,0.0,0.0,1
2020-05-21,19.0,19.0,1
2020-05-22,5.0,5.0,1
2020-05-23,12.0,12.0,1
2020-05-24,22.0,22.0,1
2020-05-25,20.0,20.0,1
2020-05-26,5.0,5.0,1
2020-05-27,20.0,20.0,1
2020-05-28,10.0,10.0,1
2020-05-29,5.0,5.0,1
2020-05-30,26.0,26.0,1
2020-05-31,6.0,6.0,1
2020-06-01,18.0,18.0,1
2020-06-02,25.0,25.0,1
2020-06-03,10.0,10.0,1
2020-06-04,0.0,0.0,1
2020-06-05,0.0,0.0,1
2020-06-06,27.0,27.0,1
2020-06-07,22.0,22.0,1
2020-06-08,9.0,9.0,1
2020-06-09,14.0,14.0,1
2020-06-10,15.0,15.0,1
2020-06-11,20.0,20.0,1
2020-06-12,10.0,10.0,1
2020-06-13,18.0,18.0,1
2020-06-14,18.0,18.0,1
2020-06-15,5.0,5.0,1
2020-06-16,36.0,36.0,1
2020-06-17,26.0,26.0,1
2020-06-18,10.0,10.0,1
2020-06-19,10.0,10.0,1
2020-06-20,18.0,18.0,1
2020-06-21,12.0,12.0,1
2020-06-22,10.0,10.0,1
2020-06-23,28.0,28.0,1
2020-06-24,11.0,11.0,1
2020-06-25,0.0,0.0,1
2020-06-26,24.0,24.0,1
2020-06-27,0.0,0.0,1
2020-06-28,22.0,22.0,1
2020-06-29,21.0,21.0,1
2020-06-30,25.0,25.0,1
2020-07-01,11.0,11.0,1
2020-07-02,11.0,11.0,1
2020-07-03,6.0,6.0,1
2020-07-04,24.0,24.0,1
2020-07-05,6.0,6.0,1
2020-07-06,5.0,5.0,1
2020-07-07,27.0,27.0,1
2020-07-08,11.0,11.0,1
2020-07-09,6.0,6.0,1
2020-07-10,6.0,6.0,1
2020-07-11,7.0,7.0,1
2020-07-12,0.0,0.0,1
2020-07-13,17.0,17.0,1
2020-07-14,11.0,11.0,1
2020-07-15,17.0,17.0,1
2020-07-16,6.0,6.0,1
2020-07-17,6.0,6.0,1
2020-07-18,7.0,7.0,1
2020-07-19,19.0,19.0,1
2020-07-20,6.0,6.0,1
2020-07-21,0.0,0.0,1
2020-07-22,0.0,0.0,1
2020-07-23,6.0,6.0,1
2020-07-24,12.0,12.0,1
2020-07-25,20.0,20.0,1
2020-07-26,18.0,18.0,1
2020-07-27,11.0,11.0,1
2020-07-28,28.0,28.0,1
2020-07-29,0.0,0.0,1
2020-07-30,17.0,17.0,1
2020-07-31,18.0,18.0,1
2020-08-01,7.0,7.0,1
2020-08-02,25.0,25.0,1
2020-08-03,11.0,11.0,1
2020-08-04,16.0,16.0,1
2020-08-05,11.0,11.0,1
2020-08-06,17.0,17.0,1
2020-08-07,6.0,6.0,1
2020-08-08,14.0,14.0,1
2020-08-09,33.0,33.0,1
2020-08-10,33.0,33.0,1
2020-08-11,11.0,11.0,1
2020-08-12,16.0,16.0,1
2020-08-13,0.0,0.0,1
2020-08-14,11.0,11.0,1
2020-08-15,0.0,0.0,1
2020-08-16,13.0,13.0,1
2020-08-17,15.0,15.0,1
2020-08-18,15.0,15.0,1
2020-08-19,25.0,25.0,1
2020-08-20,15.0,15.0,1
2020-08-21,5.0,5.0,1
2020-08-22,13.0,13.0,1
2020-08-23,42.0,42.0,1
2020-08-24,15.0,15.0,1
2020-08-25,20.0,20.0,1
2020-08-26,20.0,20.0,1
2020-08-27,20.0,20.0,1
2020-08-28,10.0,10.0,1
2020-08-29,6.0,6.0,1
2020-08-30,54.0,54.0,1
2020-08-31,25.0,25.0,1
2020-09-01,26.0,26.0,1
2020-09-02,26.0,26.0,1
2020-09-03,20.0,20.0,1
2020-09-04,26.0,26.0,1
2020-09-05,37.0,37.0,1
2020-09-06,18.0,18.0,1
2020-09-07,0.0,0.0,1
2020-09-08,5.0,5.0,1
2020-09-09,25.0,25.0,1
2020-09-10,36.0,36.0,1
2020-09-11,21.0,21.0,1
2020-09-12,25.0,25.0,1
2020-09-13,18.0,18.0,1
2020-09-14,26.0,26.0,1
2020-09-15,26.0,26.0,1
2020-09-16,15.0,15.0,1
2020-09-17,36.0,36.0,1
2020-09-18,27.0,27.0,1
2020-09-19,58.0,58.0,1
2020-09-20,18.0,18.0,1
2020-09-21,15.0,15.0,1
2020-09-22,5.0,5.0,1
2020-09-23,15.0,15.0,1
2020-09-24,30.0,30.0,1
2020-09-25,26.0,26.0,1
2020-09-26,32.0,32.0,1
2020-09-27,19.0,19.0,1
2020-09-28,15.0,15.0,1
2020-09-29,20.0,20.0,1
2020-09-30,35.0,35.0,1
2020-10-01,36.0,36.0,1
2020-10-02,10.0,10.0,1
2020-10-03,25.0,25.0,1
2020-10-04,24.0,24.0,1
2020-10-05,26.0,26.0,1
2020-10-06,5.0,5.0,1
2020-10-07,0.0,0.0,1
2020-10-08,36.0,36.0,1
2020-10-09,24.0,24.0,1
2020-10-10,7.0,7.0,1
2020-10-11,20.0,20.0,1
2020-10-12,18.0,18.0,1
2020-10-13,24.0,24.0,1
2020-10-14,18.0,18.0,1
2020-10-15,36.0,36.0,1
2020-10-16,6.0,6.0,1
2020-10-17,20.0,20.0,1
2020-10-18,27.0,27.0,1
2020-10-19,17.0,17.0,1
2020-10-20,11.0,11.0,1
2020-10-21,11.0,11.0,1
2020-10-22,17.0,17.0,1
2020-10-23,22.0,22.0,1
2020-10-24,13.0,13.0,1
2020-10-25,42.0,42.0,1
2020-10-26,32.0,32.0,1
2020-10-27,11.0,11.0,1
2020-09-28,26.0,26.0,2
2020-09-29,51.0,51.0,2
2020-09-30,34.0,34.0,2
2020-10-01,26.0,26.0,2
2020-10-02,53.0,53.0,2
2020-10-03,10.0,10.0,2
2020-10-04,20.0,20.0,2
2020-10-05,43.0,43.0,2
2020-10-06,44.0,44.0,2
2020-10-07,35.0,35.0,2
2020-10-08,27.0,27.0,2
2020-10-09,30.0,30.0,2
2020-10-10,45.0,45.0,2
2020-10-11,100.0,100.0,2
2020-10-12,20.0,20.0,2
2020-10-13,0.0,0.0,2
2020-10-14,20.0,20.0,2
2020-10-15,10.0,10.0,2
2020-10-16,11.0,11.0,2
2020-10-17,23.0,23.0,2
2020-10-18,57.0,57.0,2
2020-10-19,19.0,19.0,2
2020-10-20,28.0,28.0,2
2020-10-21,37.0,37.0,2
2020-10-22,47.0,47.0,2
2020-10-23,38.0,38.0,2
2020-10-24,43.0,43.0,2
2020-10-25,31.0,31.0,2
2020-10-26,18.0,18.0,2
2020-10-27,47.0,47.0,2
2020-10-28,19.0,19.0,2
2020-10-29,28.0,28.0,2
2020-10-30,65.0,65.0,2
2020-10-31,32.0,32.0,2
2020-11-01,42.0,42.0,2
2020-11-02,54.0,54.0,2
2020-11-03,18.0,18.0,2
2020-11-04,25.0,25.0,2
2020-11-05,16.0,16.0,2
2020-11-06,70.0,70.0,2
2020-11-07,20.0,20.0,2
2020-11-08,32.0,32.0,2
2020-11-09,45.0,45.0,2
2020-11-10,19.0,19.0,2
2020-11-11,46.0,46.0,2
2020-11-12,9.0,9.0,2
2020-11-13,28.0,28.0,2
2020-11-14,33.0,33.0,2
2020-11-15,43.0,43.0,2
2020-11-16,18.0,18.0,2
2020-11-17,36.0,36.0,2
2020-11-18,28.0,28.0,2
2020-11-19,54.0,54.0,2
2020-11-20,10.0,10.0,2
2020-11-21,54.0,54.0,2
2020-11-22,42.0,42.0,2
2020-11-23,9.0,9.0,2
2020-11-24,0.0,0.0,2
2020-11-25,45.0,45.0,2
2020-11-26,70.0,70.0,2
2020-11-27,17.0,17.0,2
2020-11-28,21.0,21.0,2
2020-11-29,42.0,42.0,2
2020-11-30,35.0,35.0,2
2020-12-01,63.0,63.0,2
2020-12-02,27.0,27.0,2
2020-12-03,18.0,18.0,2
2020-12-04,28.0,28.0,2
2020-12-05,73.0,73.0,2
2020-12-06,62.0,62.0,2
2020-12-07,52.0,52.0,2
2020-12-08,36.0,36.0,2
2020-12-09,27.0,27.0,2
2020-12-10,35.0,35.0,2
2020-12-11,28.0,28.0,2
2020-12-12,21.0,21.0,2
2020-12-13,41.0,41.0,2
2020-12-14,43.0,43.0,2
2020-12-15,43.0,43.0,2
2020-12-16,44.0,44.0,2
2020-12-17,44.0,44.0,2
2020-12-18,48.0,48.0,2
2020-12-19,0.0,0.0,2
2020-12-20,43.0,43.0,2
2020-12-21,10.0,10.0,2
2020-12-22,20.0,20.0,2
2020-12-23,22.0,22.0,2
2020-12-24,54.0,54.0,2
2020-12-25,47.0,47.0,2
2020-12-26,55.0,55.0,2
2020-12-27,41.0,41.0,2
2020-12-28,30.0,30.0,2
2020-12-29,19.0,19.0,2
2020-12-30,0.0,0.0,2
2020-12-31,25.0,25.0,2
2021-01-01,35.0,35.0,2
2021-01-02,21.0,21.0,2
2021-01-03,52.0,52.0,2
2021-01-04,9.0,9.0,2
2021-01-05,35.0,35.0,2
2021-01-06,18.0,18.0,2
2021-01-07,26.0,26.0,2
2021-01-08,46.0,46.0,2
2021-01-09,21.0,21.0,2
2021-01-10,0.0,0.0,2
2021-01-11,26.0,26.0,2
2021-01-12,27.0,27.0,2
2021-01-13,44.0,44.0,2
2021-01-14,18.0,18.0,2
2021-01-15,9.0,9.0,2
2021-01-16,32.0,32.0,2
2021-01-17,31.0,31.0,2
2021-01-18,17.0,17.0,2
2021-01-19,61.0,61.0,2
2021-01-20,17.0,17.0,2
2021-01-21,35.0,35.0,2
2021-01-22,28.0,28.0,2
2021-01-23,21.0,21.0,2
2021-01-24,31.0,31.0,2
2021-01-25,43.0,43.0,2
2021-01-26,9.0,9.0,2
2021-01-27,18.0,18.0,2
2021-01-28,18.0,18.0,2
2021-01-29,18.0,18.0,2
2021-01-30,43.0,43.0,2
2021-01-31,11.0,11.0,2
2021-02-01,63.0,63.0,2
2021-02-02,27.0,27.0,2
2021-02-03,18.0,18.0,2
2021-02-04,27.0,27.0,2
2021-02-05,9.0,9.0,2
2021-02-06,21.0,21.0,2
2021-02-07,20.0,20.0,2
2021-02-08,64.0,64.0,2
2021-02-09,18.0,18.0,2
2021-02-10,28.0,28.0,2
2021-02-11,19.0,19.0,2
2021-02-12,19.0,19.0,2
2021-02-13,11.0,11.0,2
2021-02-14,22.0,22.0,2
2021-02-15,29.0,29.0,2
2021-02-16,19.0,19.0,2
2021-02-17,49.0,49.0,2
2021-02-18,10.0,10.0,2
2021-02-19,10.0,10.0,2
2021-02-20,43.0,43.0,2
2021-02-21,54.0,54.0,2
2021-02-22,26.0,26.0,2
2021-02-23,27.0,27.0,2
2021-02-24,27.0,27.0,2
2021-02-25,19.0,19.0,2
2021-02-26,9.0,9.0,2
2021-02-27,32.0,32.0,2
2021-02-28,20.0,20.0,2
2021-03-01,36.0,36.0,2
2021-03-02,27.0,27.0,2
2021-03-03,46.0,46.0,2
2021-03-04,28.0,28.0,2
2021-03-05,48.0,48.0,2
2021-03-06,42.0,42.0,2
2021-03-07,0.0,0.0,2
2021-03-08,19.0,19.0,2
2021-03-09,28.0,28.0,2
2021-03-10,18.0,18.0,2
2021-03-11,27.0,27.0,2
2021-03-12,18.0,18.0,2
2021-03-13,10.0,10.0,2
2021-03-14,30.0,30.0,2
2021-03-15,15.0,15.0,2
2021-03-16,42.0,42.0,2
2021-03-17,0.0,0.0,2
2021-03-18,28.0,28.0,2
2021-03-19,57.0,57.0,2
2021-03-20,21.0,21.0,2
2021-03-21,64.0,64.0,2
2021-03-22,18.0,18.0,2
2021-03-23,18.0,18.0,2
2021-03-24,27.0,27.0,2
2021-03-25,19.0,19.0,2
2021-03-26,29.0,29.0,2
2021-03-27,0.0,0.0,2
2021-03-28,21.0,21.0,2
2021-03-29,56.0,56.0,2
2021-03-30,41.0,41.0,2
2021-03-31,31.0,31.0,2
2021-04-01,43.0,43.0,2
2021-04-02,33.0,33.0,2
2021-04-03,35.0,35.0,2
2021-04-04,43.0,43.0,2
2021-04-05,20.0,20.0,2
2021-04-06,44.0,44.0,2
2021-04-07,9.0,9.0,2
2021-04-08,9.0,9.0,2
2021-04-09,9.0,9.0,2
2021-04-10,22.0,22.0,2
2021-04-11,30.0,30.0,2
2021-04-12,45.0,45.0,2
2021-04-13,19.0,19.0,2
2021-04-14,19.0,19.0,2
2021-04-15,19.0,19.0,2
2021-04-16,19.0,19.0,2
2021-04-17,22.0,22.0,2
2021-04-18,34.0,34.0,2
2021-04-19,19.0,19.0,2
2021-04-20,39.0,39.0,2
2021-04-21,18.0,18.0,2
2021-04-22,19.0,19.0,2
2021-04-23,39.0,39.0,2
2021-04-24,34.0,34.0,2
2021-04-25,44.0,44.0,2
2021-04-26,9.0,9.0,2
2021-04-27,29.0,29.0,2
2021-04-28,29.0,29.0,2
2021-04-29,28.0,28.0,2
2021-04-30,21.0,21.0,2
2021-05-01,45.0,45.0,2
2021-05-02,64.0,64.0,2
2021-05-03,18.0,18.0,2
2021-05-04,18.0,18.0,2
2021-05-05,45.0,45.0,2
2021-05-06,37.0,37.0,2
2021-05-07,10.0,10.0,2
2021-05-08,34.0,34.0,2
2021-05-09,45.0,45.0,2
2021-05-10,37.0,37.0,2
2021-05-11,64.0,64.0,2
2021-05-12,38.0,38.0,2
2021-05-13,42.0,42.0,2
2021-05-14,32.0,32.0,2
