date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-04-12,0.0,0.0,1
2020-04-13,14.0,14.0,1
2020-04-14,7.0,7.0,1
2020-04-15,5.0,5.0,1
2020-04-16,3.0,3.0,1
2020-04-17,3.0,3.0,1
2020-04-18,3.0,3.0,1
2020-04-19,5.0,5.0,1
2020-04-20,0.0,0.0,1
2020-04-21,8.0,8.0,1
2020-04-22,8.0,8.0,1
2020-04-23,5.0,5.0,1
2020-04-24,0.0,0.0,1
2020-04-25,3.0,3.0,1
2020-04-26,9.0,9.0,1
2020-04-27,2.0,2.0,1
2020-04-28,3.0,3.0,1
2020-04-29,2.0,2.0,1
2020-04-30,3.0,3.0,1
2020-05-01,6.0,6.0,1
2020-05-02,3.0,3.0,1
2020-05-03,0.0,0.0,1
2020-05-04,5.0,5.0,1
2020-05-05,2.0,2.0,1
2020-05-06,5.0,5.0,1
2020-05-07,3.0,3.0,1
2020-05-08,6.0,6.0,1
2020-05-09,7.0,7.0,1
2020-05-10,6.0,6.0,1
2020-05-11,0.0,0.0,1
2020-05-12,3.0,3.0,1
2020-05-13,5.0,5.0,1
2020-05-14,0.0,0.0,1
2020-05-15,3.0,3.0,1
2020-05-16,0.0,0.0,1
2020-05-17,3.0,3.0,1
2020-05-18,5.0,5.0,1
2020-05-19,5.0,5.0,1
2020-05-20,5.0,5.0,1
2020-05-21,0.0,0.0,1
2020-05-22,9.0,9.0,1
2020-05-23,13.0,13.0,1
2020-05-24,3.0,3.0,1
2020-05-25,5.0,5.0,1
2020-05-26,5.0,5.0,1
2020-05-27,5.0,5.0,1
2020-05-28,5.0,5.0,1
2020-05-29,6.0,6.0,1
2020-05-30,0.0,0.0,1
2020-05-31,12.0,12.0,1
2020-06-01,3.0,3.0,1
2020-06-02,10.0,10.0,1
2020-06-03,2.0,2.0,1
2020-06-04,2.0,2.0,1
2020-06-05,0.0,0.0,1
2020-06-06,3.0,3.0,1
2020-06-07,3.0,3.0,1
2020-06-08,5.0,5.0,1
2020-06-09,0.0,0.0,1
2020-06-10,2.0,2.0,1
2020-06-11,6.0,6.0,1
2020-06-12,9.0,9.0,1
2020-06-13,10.0,10.0,1
2020-06-14,0.0,0.0,1
2020-06-15,5.0,5.0,1
2020-06-16,7.0,7.0,1
2020-06-17,3.0,3.0,1
2020-06-18,5.0,5.0,1
2020-06-19,8.0,8.0,1
2020-06-20,9.0,9.0,1
2020-06-21,0.0,0.0,1
2020-06-22,5.0,5.0,1
2020-06-23,3.0,3.0,1
2020-06-24,3.0,3.0,1
2020-06-25,0.0,0.0,1
2020-06-26,0.0,0.0,1
2020-06-27,3.0,3.0,1
2020-06-28,0.0,0.0,1
2020-06-29,2.0,2.0,1
2020-06-30,0.0,0.0,1
2020-07-01,8.0,8.0,1
2020-07-02,5.0,5.0,1
2020-07-03,0.0,0.0,1
2020-07-04,3.0,3.0,1
2020-07-05,3.0,3.0,1
2020-07-06,8.0,8.0,1
2020-07-07,0.0,0.0,1
2020-07-08,3.0,3.0,1
2020-07-09,3.0,3.0,1
2020-07-10,6.0,6.0,1
2020-07-11,9.0,9.0,1
2020-07-12,3.0,3.0,1
2020-07-13,6.0,6.0,1
2020-07-14,3.0,3.0,1
2020-07-15,3.0,3.0,1
2020-07-16,5.0,5.0,1
2020-07-17,11.0,11.0,1
2020-07-18,13.0,13.0,1
2020-07-19,3.0,3.0,1
2020-07-20,0.0,0.0,1
2020-07-21,8.0,8.0,1
2020-07-22,3.0,3.0,1
2020-07-23,3.0,3.0,1
2020-07-24,0.0,0.0,1
2020-07-25,17.0,17.0,1
2020-07-26,0.0,0.0,1
2020-07-27,3.0,3.0,1
2020-07-28,14.0,14.0,1
2020-07-29,8.0,8.0,1
2020-07-30,12.0,12.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,0.0,0.0,1
2020-08-03,0.0,0.0,1
2020-08-04,0.0,0.0,1
2020-08-05,0.0,0.0,1
2020-08-06,6.0,6.0,1
2020-08-07,3.0,3.0,1
2020-08-08,0.0,0.0,1
2020-08-09,7.0,7.0,1
2020-08-10,0.0,0.0,1
2020-08-11,11.0,11.0,1
2020-08-12,6.0,6.0,1
2020-08-13,3.0,3.0,1
2020-08-14,3.0,3.0,1
2020-08-15,0.0,0.0,1
2020-08-16,0.0,0.0,1
2020-08-17,8.0,8.0,1
2020-08-18,8.0,8.0,1
2020-08-19,3.0,3.0,1
2020-08-20,3.0,3.0,1
2020-08-21,3.0,3.0,1
2020-08-22,7.0,7.0,1
2020-08-23,3.0,3.0,1
2020-08-24,3.0,3.0,1
2020-08-25,6.0,6.0,1
2020-08-26,14.0,14.0,1
2020-08-27,3.0,3.0,1
2020-08-28,3.0,3.0,1
2020-08-29,3.0,3.0,1
2020-08-30,6.0,6.0,1
2020-08-31,8.0,8.0,1
2020-09-01,5.0,5.0,1
2020-09-02,6.0,6.0,1
2020-09-03,3.0,3.0,1
2020-09-04,9.0,9.0,1
2020-09-05,10.0,10.0,1
2020-09-06,3.0,3.0,1
2020-09-07,8.0,8.0,1
2020-09-08,3.0,3.0,1
2020-09-09,6.0,6.0,1
2020-09-10,0.0,0.0,1
2020-09-11,3.0,3.0,1
2020-09-12,7.0,7.0,1
2020-09-13,10.0,10.0,1
2020-09-14,3.0,3.0,1
2020-09-15,5.0,5.0,1
2020-09-16,0.0,0.0,1
2020-09-17,3.0,3.0,1
2020-09-18,6.0,6.0,1
2020-09-19,14.0,14.0,1
2020-09-20,3.0,3.0,1
2020-09-21,8.0,8.0,1
2020-09-22,19.0,19.0,1
2020-09-23,5.0,5.0,1
2020-09-24,3.0,3.0,1
2020-09-25,8.0,8.0,1
2020-09-26,3.0,3.0,1
2020-09-27,0.0,0.0,1
2020-09-28,0.0,0.0,1
2020-09-29,5.0,5.0,1
2020-09-30,5.0,5.0,1
2020-10-01,9.0,9.0,1
2020-10-02,6.0,6.0,1
2020-10-03,3.0,3.0,1
2020-10-04,3.0,3.0,1
2020-10-05,5.0,5.0,1
2020-10-06,5.0,5.0,1
2020-10-07,8.0,8.0,1
2020-10-08,0.0,0.0,1
2020-10-09,9.0,9.0,1
2020-10-10,4.0,4.0,1
2020-10-11,3.0,3.0,1
2020-10-12,11.0,11.0,1
2020-10-13,0.0,0.0,1
2020-10-14,6.0,6.0,1
2020-10-15,9.0,9.0,1
2020-10-16,3.0,3.0,1
2020-10-17,0.0,0.0,1
2020-10-18,7.0,7.0,1
2020-10-19,3.0,3.0,1
2020-10-20,0.0,0.0,1
2020-10-21,9.0,9.0,1
2020-10-22,12.0,12.0,1
2020-10-23,3.0,3.0,1
2020-10-24,3.0,3.0,1
2020-10-25,0.0,0.0,1
2020-10-26,10.0,10.0,1
2020-10-27,6.0,6.0,1
2020-09-28,9.0,9.0,2
2020-09-29,9.0,9.0,2
2020-09-30,46.0,46.0,2
2020-10-01,9.0,9.0,2
2020-10-02,19.0,19.0,2
2020-10-03,22.0,22.0,2
2020-10-04,11.0,11.0,2
2020-10-05,26.0,26.0,2
2020-10-06,18.0,18.0,2
2020-10-07,18.0,18.0,2
2020-10-08,19.0,19.0,2
2020-10-09,21.0,21.0,2
2020-10-10,36.0,36.0,2
2020-10-11,31.0,31.0,2
2020-10-12,37.0,37.0,2
2020-10-13,18.0,18.0,2
2020-10-14,9.0,9.0,2
2020-10-15,19.0,19.0,2
2020-10-16,10.0,10.0,2
2020-10-17,23.0,23.0,2
2020-10-18,35.0,35.0,2
2020-10-19,29.0,29.0,2
2020-10-20,39.0,39.0,2
2020-10-21,10.0,10.0,2
2020-10-22,20.0,20.0,2
2020-10-23,21.0,21.0,2
2020-10-24,11.0,11.0,2
2020-10-25,0.0,0.0,2
2020-10-26,0.0,0.0,2
2020-10-27,9.0,9.0,2
2020-10-28,39.0,39.0,2
2020-10-29,9.0,9.0,2
2020-10-30,30.0,30.0,2
2020-10-31,58.0,58.0,2
2020-11-01,22.0,22.0,2
2020-11-02,9.0,9.0,2
2020-11-03,9.0,9.0,2
2020-11-04,17.0,17.0,2
2020-11-05,25.0,25.0,2
2020-11-06,28.0,28.0,2
2020-11-07,43.0,43.0,2
2020-11-08,22.0,22.0,2
2020-11-09,27.0,27.0,2
2020-11-10,9.0,9.0,2
2020-11-11,19.0,19.0,2
2020-11-12,19.0,19.0,2
2020-11-13,0.0,0.0,2
2020-11-14,22.0,22.0,2
2020-11-15,11.0,11.0,2
2020-11-16,36.0,36.0,2
2020-11-17,18.0,18.0,2
2020-11-18,18.0,18.0,2
2020-11-19,27.0,27.0,2
2020-11-20,28.0,28.0,2
2020-11-21,22.0,22.0,2
2020-11-22,21.0,21.0,2
2020-11-23,18.0,18.0,2
2020-11-24,18.0,18.0,2
2020-11-25,45.0,45.0,2
2020-11-26,18.0,18.0,2
2020-11-27,9.0,9.0,2
2020-11-28,55.0,55.0,2
2020-11-29,11.0,11.0,2
2020-11-30,18.0,18.0,2
2020-12-01,0.0,0.0,2
2020-12-02,0.0,0.0,2
2020-12-03,0.0,0.0,2
2020-12-04,38.0,38.0,2
2020-12-05,33.0,33.0,2
2020-12-06,0.0,0.0,2
2020-12-07,18.0,18.0,2
2020-12-08,29.0,29.0,2
2020-12-09,18.0,18.0,2
2020-12-10,37.0,37.0,2
2020-12-11,20.0,20.0,2
2020-12-12,22.0,22.0,2
2020-12-13,0.0,0.0,2
2020-12-14,37.0,37.0,2
2020-12-15,19.0,19.0,2
2020-12-16,10.0,10.0,2
2020-12-17,0.0,0.0,2
2020-12-18,30.0,30.0,2
2020-12-19,35.0,35.0,2
2020-12-20,11.0,11.0,2
2020-12-21,29.0,29.0,2
2020-12-22,41.0,41.0,2
2020-12-23,0.0,0.0,2
2020-12-24,27.0,27.0,2
2020-12-25,13.0,13.0,2
2020-12-26,0.0,0.0,2
2020-12-27,55.0,55.0,2
2020-12-28,0.0,0.0,2
2020-12-29,10.0,10.0,2
2020-12-30,31.0,31.0,2
2020-12-31,37.0,37.0,2
2021-01-01,0.0,0.0,2
2021-01-02,66.0,66.0,2
2021-01-03,11.0,11.0,2
2021-01-04,0.0,0.0,2
2021-01-05,10.0,10.0,2
2021-01-06,21.0,21.0,2
2021-01-07,0.0,0.0,2
2021-01-08,10.0,10.0,2
2021-01-09,0.0,0.0,2
2021-01-10,43.0,43.0,2
2021-01-11,18.0,18.0,2
2021-01-12,26.0,26.0,2
2021-01-13,0.0,0.0,2
2021-01-14,36.0,36.0,2
2021-01-15,9.0,9.0,2
2021-01-16,22.0,22.0,2
2021-01-17,10.0,10.0,2
2021-01-18,9.0,9.0,2
2021-01-19,35.0,35.0,2
2021-01-20,18.0,18.0,2
2021-01-21,45.0,45.0,2
2021-01-22,9.0,9.0,2
2021-01-23,0.0,0.0,2
2021-01-24,21.0,21.0,2
2021-01-25,9.0,9.0,2
2021-01-26,17.0,17.0,2
2021-01-27,9.0,9.0,2
2021-01-28,9.0,9.0,2
2021-01-29,19.0,19.0,2
2021-01-30,11.0,11.0,2
2021-01-31,0.0,0.0,2
2021-02-01,26.0,26.0,2
2021-02-02,45.0,45.0,2
2021-02-03,18.0,18.0,2
2021-02-04,28.0,28.0,2
2021-02-05,20.0,20.0,2
2021-02-06,11.0,11.0,2
2021-02-07,41.0,41.0,2
2021-02-08,18.0,18.0,2
2021-02-09,9.0,9.0,2
2021-02-10,18.0,18.0,2
2021-02-11,29.0,29.0,2
2021-02-12,10.0,10.0,2
2021-02-13,45.0,45.0,2
2021-02-14,44.0,44.0,2
2021-02-15,18.0,18.0,2
2021-02-16,0.0,0.0,2
2021-02-17,9.0,9.0,2
2021-02-18,28.0,28.0,2
2021-02-19,20.0,20.0,2
2021-02-20,35.0,35.0,2
2021-02-21,22.0,22.0,2
2021-02-22,0.0,0.0,2
2021-02-23,19.0,19.0,2
2021-02-24,85.0,85.0,2
2021-02-25,48.0,48.0,2
2021-02-26,50.0,50.0,2
2021-02-27,22.0,22.0,2
2021-02-28,11.0,11.0,2
2021-03-01,46.0,46.0,2
2021-03-02,28.0,28.0,2
2021-03-03,10.0,10.0,2
2021-03-04,28.0,28.0,2
2021-03-05,57.0,57.0,2
2021-03-06,23.0,23.0,2
2021-03-07,90.0,90.0,2
2021-03-08,27.0,27.0,2
2021-03-09,100.0,100.0,2
2021-03-10,37.0,37.0,2
2021-03-11,19.0,19.0,2
2021-03-12,59.0,59.0,2
2021-03-13,46.0,46.0,2
2021-03-14,80.0,80.0,2
2021-03-15,28.0,28.0,2
2021-03-16,40.0,40.0,2
2021-03-17,37.0,37.0,2
2021-03-18,18.0,18.0,2
2021-03-19,39.0,39.0,2
2021-03-20,22.0,22.0,2
2021-03-21,21.0,21.0,2
2021-03-22,35.0,35.0,2
2021-03-23,9.0,9.0,2
2021-03-24,37.0,37.0,2
2021-03-25,58.0,58.0,2
2021-03-26,62.0,62.0,2
2021-03-27,12.0,12.0,2
2021-03-28,12.0,12.0,2
2021-03-29,0.0,0.0,2
2021-03-30,21.0,21.0,2
2021-03-31,32.0,32.0,2
2021-04-01,53.0,53.0,2
2021-04-02,11.0,11.0,2
2021-04-03,0.0,0.0,2
2021-04-04,36.0,36.0,2
2021-04-05,0.0,0.0,2
2021-04-06,52.0,52.0,2
2021-04-07,9.0,9.0,2
2021-04-08,18.0,18.0,2
2021-04-09,39.0,39.0,2
2021-04-10,0.0,0.0,2
2021-04-11,22.0,22.0,2
2021-04-12,26.0,26.0,2
2021-04-13,26.0,26.0,2
2021-04-14,55.0,55.0,2
2021-04-15,65.0,65.0,2
2021-04-16,39.0,39.0,2
2021-04-17,22.0,22.0,2
2021-04-18,11.0,11.0,2
2021-04-19,17.0,17.0,2
2021-04-20,27.0,27.0,2
2021-04-21,28.0,28.0,2
2021-04-22,37.0,37.0,2
2021-04-23,31.0,31.0,2
2021-04-24,39.0,39.0,2
2021-04-25,34.0,34.0,2
2021-04-26,28.0,28.0,2
2021-04-27,28.0,28.0,2
2021-04-28,10.0,10.0,2
2021-04-29,0.0,0.0,2
2021-04-30,0.0,0.0,2
2021-05-01,12.0,12.0,2
2021-05-02,30.0,30.0,2
2021-05-03,36.0,36.0,2
2021-05-04,38.0,38.0,2
2021-05-05,55.0,55.0,2
2021-05-06,9.0,9.0,2
2021-05-07,57.0,57.0,2
2021-05-08,51.0,51.0,2
2021-05-09,50.0,50.0,2
2021-05-10,19.0,19.0,2
2021-05-11,47.0,47.0,2
2021-05-12,9.0,9.0,2
2021-05-13,10.0,10.0,2
2021-05-14,0.0,0.0,2
2021-05-15,69.0,69.0,2
2021-05-16,0.0,0.0,2
2021-05-17,35.0,35.0,2
2021-05-18,28.0,28.0,2
2021-05-19,18.0,18.0,2
2021-05-20,57.0,57.0,2
2021-05-21,0.0,0.0,2
2021-05-22,23.0,23.0,2
2021-05-23,11.0,11.0,2
2021-05-24,10.0,10.0,2
2021-05-25,27.0,27.0,2
2021-05-26,29.0,29.0,2
2021-05-27,27.0,27.0,2
2021-05-28,41.0,41.0,2
2021-05-29,23.0,23.0,2
