date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-05-11,22.0,20.0,24.0,19.0,28.0,25.0,25.0,25.0,20.0,20.0,23.0,26.0,18.0,22.0,23.0,23.0,20.0,22.0,20.40816326530612,20.0,23.04354252892981
2020-05-12,23.0,22.0,26.0,17.0,24.0,17.0,18.0,19.0,19.0,17.0,20.0,16.0,15.0,18.0,16.0,20.0,20.0,26.0,25.510204081632647,15.0,20.358560689247398
2020-05-13,23.0,19.0,20.0,18.0,23.0,18.0,21.0,11.0,23.0,21.0,22.0,23.0,15.0,19.0,25.0,21.0,19.0,23.0,23.469387755102037,15.0,20.82207112087169
2020-05-14,12.0,14.0,13.0,14.0,18.0,15.0,12.0,7.0,14.0,11.0,17.0,20.0,11.0,11.0,14.0,13.0,17.0,18.0,19.387755102040817,13.0,14.661288960216234
2020-05-15,21.0,18.0,19.0,27.0,22.0,21.0,20.0,18.0,22.0,13.0,21.0,18.0,23.0,18.0,21.0,19.0,24.0,19.0,19.387755102040817,20.0,20.869583579694236
2020-05-16,25.0,24.0,20.0,22.0,23.0,16.0,25.0,20.0,17.0,17.0,18.0,21.0,16.0,16.0,22.0,19.0,21.0,19.0,23.469387755102037,17.0,20.770335332376046
2020-05-17,25.0,22.0,19.0,17.0,28.0,20.0,18.0,17.0,26.0,23.0,21.0,24.0,19.0,19.0,23.0,18.0,22.0,24.0,17.346938775510207,22.0,21.95392347326632
2020-05-18,13.0,18.0,18.0,19.0,18.0,15.0,15.0,13.0,21.0,16.0,21.0,18.0,14.0,18.0,21.0,19.0,14.0,18.0,15.306122448979592,23.0,17.968156094264714
2020-05-19,14.0,16.0,17.0,14.0,12.0,16.0,16.0,15.0,18.0,13.0,17.0,17.0,15.0,14.0,18.0,12.0,16.0,15.0,14.285714285714285,15.0,15.74246135653349
2020-05-20,13.0,17.0,24.0,17.0,15.0,18.0,16.0,15.0,15.0,13.0,17.0,12.0,15.0,15.0,15.0,19.0,17.0,17.0,19.387755102040817,13.0,16.678984711546587
2020-05-21,21.0,14.0,18.0,19.0,19.0,17.0,17.0,13.0,22.0,12.0,16.0,21.0,14.0,15.0,18.0,14.0,18.0,17.0,19.387755102040817,18.0,17.713700481459586
2020-05-22,16.0,13.0,18.0,13.0,14.0,18.0,14.0,15.0,18.0,12.0,13.0,15.0,14.0,13.0,15.0,14.0,15.0,17.0,15.306122448979592,12.0,15.226159303995269
2020-05-23,17.0,18.0,19.0,18.0,14.0,13.0,16.0,12.0,13.0,15.0,13.0,10.0,15.0,12.0,14.0,13.0,11.0,17.0,16.3265306122449,17.0,15.175479347917895
2020-05-24,19.0,10.0,14.0,13.0,12.0,13.0,11.0,13.0,12.0,13.0,14.0,15.0,10.0,13.0,11.0,15.0,16.0,15.0,15.306122448979592,11.0,13.725821437621422
2020-05-25,13.0,11.0,15.0,14.0,12.0,17.0,13.0,12.0,16.0,16.0,13.0,17.0,13.0,18.0,15.0,15.0,12.0,12.0,12.244897959183671,13.0,14.446954979305685
2020-05-26,16.0,17.0,15.0,14.0,16.0,14.0,11.0,14.0,14.0,14.0,16.0,17.0,14.0,16.0,19.0,13.0,11.0,9.0,14.285714285714285,12.0,14.811217163611788
2020-05-27,16.0,16.0,14.0,13.0,15.0,16.0,13.0,9.0,14.0,8.0,13.0,17.0,10.0,15.0,15.0,15.0,10.0,11.0,13.265306122448981,13.0,13.775445561280515
2020-05-28,20.0,21.0,27.0,21.0,19.0,14.0,14.0,14.0,14.0,15.0,15.0,19.0,14.0,16.0,17.0,17.0,23.0,19.0,18.367346938775512,16.0,18.281738322493453
2020-05-29,11.0,16.0,13.0,8.0,12.0,10.0,14.0,12.0,9.0,8.0,10.0,10.0,10.0,8.0,13.0,9.0,11.0,8.0,9.183673469387756,13.0,11.080961229833601
2020-05-30,13.0,10.0,9.0,7.0,9.0,12.0,9.0,10.0,13.0,9.0,10.0,10.0,10.0,12.0,9.0,9.0,11.0,7.0,8.16326530612245,12.0,10.303868569980573
2020-05-31,14.0,12.0,10.0,8.0,16.0,12.0,8.0,11.0,16.0,15.0,10.0,12.0,15.0,11.0,14.0,10.0,15.0,10.0,10.20408163265306,17.0,12.737562294112678
2020-06-01,11.0,13.0,18.0,13.0,11.0,15.0,15.0,12.0,10.0,12.0,13.0,14.0,12.0,11.0,13.0,11.0,13.0,10.0,11.224489795918366,11.0,12.893825492017903
2020-06-02,13.0,11.0,11.0,8.0,13.0,11.0,10.0,10.0,13.0,11.0,9.0,10.0,8.0,11.0,14.0,9.0,12.0,10.0,10.20408163265306,12.0,11.18548863924318
2020-06-03,9.0,8.0,14.0,11.0,11.0,12.0,7.0,11.0,12.0,10.0,14.0,10.0,7.0,9.0,10.0,11.0,11.0,6.0,10.20408163265306,9.0,10.461187600304081
2020-06-04,11.0,15.0,13.0,10.0,12.0,9.0,11.0,9.0,14.0,10.0,12.0,14.0,9.0,13.0,13.0,8.0,14.0,13.0,8.16326530612245,9.0,11.75247064785877
2020-06-05,13.0,6.0,8.0,11.0,10.0,6.0,7.0,7.0,8.0,9.0,7.0,10.0,5.0,9.0,5.0,9.0,8.0,9.0,12.244897959183671,9.0,8.704282456288537
2020-06-06,12.0,8.0,12.0,10.0,11.0,8.0,13.0,8.0,13.0,6.0,11.0,12.0,8.0,8.0,9.0,11.0,14.0,8.0,10.20408163265306,10.0,10.461187600304081
2020-06-07,7.0,10.0,12.0,10.0,7.0,10.0,12.0,11.0,8.0,7.0,10.0,10.0,9.0,7.0,6.0,9.0,9.0,13.0,8.16326530612245,5.0,9.320888588563221
2020-06-08,11.0,7.0,11.0,8.0,6.0,9.0,10.0,11.0,9.0,6.0,8.0,10.0,9.0,6.0,9.0,7.0,8.0,8.0,11.224489795918366,9.0,8.961905566348507
2020-06-09,12.0,10.0,11.0,11.0,10.0,12.0,10.0,7.0,11.0,9.0,10.0,12.0,9.0,12.0,8.0,9.0,11.0,11.0,8.16326530612245,9.0,10.459075935467519
