,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-19,0.0,29.0,25.0,0.0,0.0,0.0,0.0,21.0,20.0,25.0,0.0,0.0,20.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,15.32538266503897
2020-10-20,0.0,29.0,25.0,64.0,0.0,0.0,32.0,40.0,20.0,25.0,0.0,39.0,19.0,20.0,0.0,26.0,65.0,25.0,24.0,26.0,38.233636961217016
2020-10-21,0.0,0.0,0.0,64.0,0.0,33.0,33.0,20.0,0.0,49.0,29.0,0.0,19.0,20.0,0.0,0.0,63.75,24.0,24.0,25.0,32.22720443234107
2020-10-22,74.0,87.0,24.0,33.0,34.0,66.0,100.0,20.0,20.0,100.0,59.0,78.0,59.0,19.0,38.8235294117647,26.0,32.5,49.0,48.0,78.0,83.43741196356466
2020-10-23,49.0,29.0,25.0,33.0,34.0,33.0,33.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,38.8235294117647,0.0,65.0,25.0,49.0,26.0,43.08855291576674
2020-10-24,0.0,0.0,25.0,33.0,0.0,0.0,67.0,0.0,21.0,26.0,0.0,20.0,20.0,40.0,0.0,0.0,33.75,0.0,25.0,26.0,26.879284439853503
2020-10-25,24.0,28.0,24.0,96.0,100.0,98.0,65.0,100.0,100.0,50.0,29.0,19.0,38.0,58.0,37.64705882352941,51.0,65.0,48.0,48.0,51.0,90.16809090055403
2020-10-26,46.0,27.0,23.0,0.0,32.0,31.0,0.0,19.0,19.0,23.0,0.0,19.0,19.0,38.0,36.470588235294116,24.0,0.0,46.0,0.0,24.0,34.04075500046953
2020-10-27,25.0,88.0,76.0,100.0,67.0,100.0,34.0,21.0,41.0,51.0,61.0,80.0,0.0,60.0,38.8235294117647,26.0,33.75,25.0,49.0,0.0,77.94980749366138
2020-10-28,100.0,59.0,77.0,100.0,69.0,68.0,34.0,0.0,83.0,77.0,61.0,100.0,100.0,60.0,38.8235294117647,26.0,100.0,0.0,100.0,0.0,100.0
2020-10-29,70.0,0.0,48.0,62.0,65.0,32.0,96.0,78.0,58.0,73.0,86.0,19.0,19.0,37.0,74.11764705882354,100.0,93.75,47.0,24.0,100.0,94.33632265940463
2020-10-30,20.0,48.0,83.0,54.0,28.0,55.0,0.0,17.0,34.0,63.0,100.0,33.0,33.0,33.0,64.70588235294117,22.0,55.0,62.0,62.0,43.0,72.61245187341534
2020-10-31,21.0,0.0,0.0,0.0,30.0,29.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11764705882353,0.0,0.0,0.0,22.0,23.0,16.45224903746831
2020-11-01,22.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,34.11764705882353,23.0,0.0,0.0,0.0,0.0,11.263968447741572
2020-11-02,43.0,100.0,21.0,0.0,29.0,57.0,58.0,53.0,18.0,66.0,26.0,52.0,67.0,34.0,100.0,0.0,56.25,21.0,63.0,67.0,74.33209691050803
2020-11-03,21.0,25.0,22.0,28.0,59.0,85.0,0.0,54.0,0.0,0.0,52.0,0.0,0.0,34.0,67.05882352941177,0.0,28.75,22.0,42.0,22.0,44.84341252699784
2020-11-04,39.0,23.0,39.0,52.0,53.0,52.0,0.0,0.0,32.0,0.0,24.0,16.0,0.0,15.0,0.0,41.0,26.25,20.0,0.0,21.0,36.17827965067143
2020-11-05,40.0,0.0,20.0,54.0,56.0,0.0,54.0,17.0,17.0,0.0,24.0,0.0,0.0,49.0,31.764705882352942,21.0,53.75,20.0,20.0,0.0,38.115081228284346
2020-11-06,21.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.418724762888534
2020-11-07,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,32.94117647058823,0.0,27.5,42.0,0.0,0.0,13.844022912949573
2020-11-08,43.0,51.0,22.0,0.0,0.0,29.0,58.0,18.0,0.0,22.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,22.0,22.0,23.0,27.457977274861488
2020-11-09,0.0,0.0,21.0,0.0,29.0,28.0,28.0,0.0,0.0,22.0,25.0,0.0,17.0,0.0,0.0,0.0,56.25,21.0,0.0,0.0,19.735421166306697
2020-11-10,21.0,25.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,9.977462672551413
2020-11-11,20.0,24.0,21.0,54.0,0.0,83.0,0.0,0.0,17.0,84.0,0.0,49.0,33.0,49.0,31.764705882352942,22.0,27.5,20.0,82.0,43.0,52.70213165555452
2020-11-12,21.0,25.0,22.0,57.0,29.0,29.0,0.0,36.0,35.0,44.0,26.0,17.0,17.0,17.0,67.05882352941177,45.0,0.0,21.0,43.0,23.0,45.82120386890787
2020-11-13,21.0,51.0,21.0,28.0,0.0,57.0,29.0,18.0,34.0,22.0,26.0,0.0,17.0,51.0,32.94117647058823,45.0,28.75,42.0,0.0,0.0,41.80087332143864
2020-11-14,0.0,51.0,0.0,29.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,46.0,28.75,0.0,0.0,0.0,20.174429523898958
2020-11-15,21.0,25.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.456380880833882
2020-11-16,0.0,25.0,21.0,28.0,29.0,0.0,0.0,0.0,17.0,0.0,25.0,17.0,17.0,0.0,32.94117647058823,0.0,56.25,0.0,21.0,22.0,24.839186778101226
2020-11-17,0.0,24.0,0.0,55.0,29.0,28.0,28.0,35.0,17.0,0.0,26.0,17.0,0.0,0.0,0.0,22.0,0.0,42.0,20.0,0.0,27.378157573481076
2020-11-18,0.0,0.0,0.0,0.0,57.0,28.0,0.0,18.0,0.0,43.0,26.0,0.0,0.0,34.0,32.94117647058823,0.0,56.25,0.0,0.0,22.0,25.318104986383698
2020-11-19,21.0,50.0,0.0,28.0,29.0,0.0,0.0,0.0,18.0,22.0,52.0,0.0,34.0,34.0,0.0,22.0,0.0,22.0,0.0,22.0,28.2561742886656
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,22.0,0.0,0.0,0.0,29.0,0.0,18.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,23.0,12.850971922246222
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,22.0,51.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,22.0,0.0,35.0,34.0,0.0,67.05882352941177,70.0,0.0,0.0,0.0,23.0,30.495821203868907
2020-11-24,21.0,25.0,0.0,29.0,0.0,0.0,58.0,0.0,18.0,44.0,26.0,17.0,35.0,0.0,0.0,0.0,28.75,22.0,0.0,0.0,25.84162832190816
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,23.0,0.0,0.0,30.0,0.0,19.0,37.0,23.0,27.0,18.0,36.0,18.0,35.294117647058826,0.0,30.0,0.0,0.0,23.0,25.48596112311015
2020-11-27,0.0,27.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,0.0,18.0,0.0,0.0,30.0,0.0,0.0,0.0,13.888628040191566
2020-11-28,23.0,27.0,0.0,30.0,31.0,0.0,31.0,0.0,19.0,0.0,28.0,18.0,18.0,0.0,36.470588235294116,24.0,0.0,23.0,0.0,24.0,26.53770307071087
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,44.0,0.0,0.0,59.0,0.0,30.0,0.0,18.0,18.0,23.0,0.0,0.0,0.0,0.0,35.294117647058826,23.0,30.0,0.0,0.0,23.0,24.208845901023572
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,22.0,0.0,29.0,29.0,0.0,0.0,0.0,22.0,0.0,17.0,0.0,0.0,0.0,0.0,28.75,21.0,0.0,22.0,15.225608038313457
2020-12-03,0.0,26.0,22.0,0.0,0.0,29.0,0.0,18.0,0.0,22.0,26.0,17.0,0.0,0.0,34.11764705882353,0.0,28.75,0.0,22.0,0.0,19.545262465959247
2020-12-04,21.0,25.0,0.0,0.0,29.0,58.0,0.0,18.0,18.0,22.0,0.0,17.0,0.0,0.0,0.0,23.0,28.75,0.0,42.0,45.0,27.677481453657617
2020-12-05,0.0,26.0,22.0,29.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,35.0,18.0,35.294117647058826,23.0,30.0,0.0,0.0,0.0,21.73443515823082
2020-12-06,0.0,26.0,0.0,60.0,30.0,30.0,30.0,56.0,0.0,0.0,0.0,18.0,0.0,18.0,35.294117647058826,0.0,0.0,45.0,45.0,0.0,31.39261902526059
2020-12-07,22.0,27.0,23.0,0.0,0.0,30.0,0.0,0.0,19.0,0.0,27.0,0.0,0.0,0.0,35.294117647058826,0.0,0.0,0.0,23.0,0.0,16.466334867123678
2020-12-08,24.0,29.0,98.0,0.0,66.0,98.0,33.0,41.0,20.0,50.0,29.0,39.0,58.0,0.0,37.64705882352941,0.0,32.5,24.0,0.0,25.0,56.204807963189026
2020-12-09,24.0,0.0,25.0,0.0,33.0,32.0,0.0,20.0,0.0,25.0,0.0,19.0,0.0,0.0,37.64705882352941,26.0,31.25,0.0,24.0,0.0,23.698234576016524
2020-12-10,74.0,29.0,100.0,99.0,35.0,34.0,66.0,61.0,41.0,50.0,30.0,20.0,0.0,100.0,0.0,52.0,66.25,100.0,99.0,78.0,90.53549629073153
2020-12-11,23.0,27.0,0.0,0.0,31.0,31.0,0.0,19.0,0.0,0.0,28.0,0.0,0.0,18.0,36.470588235294116,0.0,0.0,0.0,0.0,0.0,17.039158606441923
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,23.0,0.0,0.0,31.0,0.0,38.0,37.0,0.0,28.0,18.0,18.0,18.0,0.0,24.0,0.0,0.0,0.0,48.0,22.5889754906564
2020-12-14,23.0,27.0,0.0,30.0,0.0,0.0,30.0,19.0,0.0,23.0,0.0,0.0,18.0,0.0,0.0,24.0,30.0,23.0,0.0,0.0,19.715466240961593
2020-12-15,46.0,28.0,24.0,62.0,64.0,31.0,0.0,20.0,19.0,24.0,28.0,37.0,19.0,0.0,36.470588235294116,24.0,93.75,24.0,46.0,24.0,51.900413184336564
2020-12-16,0.0,27.0,0.0,31.0,32.0,0.0,31.0,0.0,0.0,23.0,28.0,19.0,37.0,0.0,35.294117647058826,0.0,61.25,0.0,23.0,0.0,27.740867687106775
2020-12-17,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,31.25,24.0,0.0,0.0,9.199220584092403
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,28.0,48.0,32.0,33.0,0.0,0.0,20.0,39.0,24.0,29.0,0.0,19.0,19.0,37.64705882352941,25.0,0.0,0.0,0.0,26.0,30.30331486524556
2020-12-20,24.0,29.0,49.0,64.0,0.0,66.0,33.0,20.0,20.0,99.0,59.0,77.0,39.0,58.0,37.64705882352941,77.0,0.0,0.0,48.0,26.0,65.902901680909
2020-12-21,0.0,27.0,24.0,30.0,32.0,0.0,63.0,19.0,38.0,48.0,0.0,37.0,37.0,18.0,0.0,50.0,31.25,23.0,23.0,49.0,43.84097098319091
2020-12-22,23.0,0.0,24.0,0.0,33.0,0.0,31.0,0.0,19.0,48.0,0.0,19.0,19.0,38.0,36.470588235294116,49.0,0.0,24.0,23.0,0.0,30.847966945253077
2020-12-23,24.0,28.0,0.0,0.0,33.0,0.0,0.0,20.0,0.0,0.0,29.0,0.0,19.0,19.0,37.64705882352941,0.0,31.25,0.0,0.0,0.0,19.228331298713496
