date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-03-22,31.0,64.0,40.0,61.0,44.0,46.0,67.0,42.0,50.0,47.0,53.01724137931035,0
2020-03-23,67.0,39.0,75.0,60.0,53.0,54.0,79.0,48.0,40.0,52.0,61.099137931034484,0
2020-03-24,39.0,37.0,53.0,32.0,50.0,61.0,68.0,44.0,20.0,46.0,48.491379310344826,0
2020-03-25,56.0,67.0,53.0,69.0,52.0,47.0,74.0,76.0,40.0,81.0,66.27155172413794,0
2020-03-26,72.0,64.0,42.0,69.0,37.0,61.0,68.0,73.0,49.0,66.0,64.76293103448276,0
2020-03-27,55.0,40.0,56.0,56.0,55.0,43.0,38.0,53.0,42.0,51.0,52.69396551724138,0
2020-03-28,33.0,60.0,42.0,25.0,38.0,30.0,69.0,73.0,35.0,21.0,45.9051724137931,0
2020-03-29,28.0,33.0,43.0,38.0,32.0,36.0,55.0,44.0,30.0,38.0,40.62500000000001,0
2020-03-30,35.0,22.0,20.0,26.0,20.0,28.0,21.0,21.0,20.0,24.0,25.538793103448278,0
2020-03-31,24.0,23.0,18.0,23.0,21.0,29.0,25.0,19.0,25.0,30.0,25.538793103448278,0
2020-04-01,24.0,30.0,28.0,30.0,14.0,21.0,25.0,30.0,17.0,38.0,27.69396551724138,0
2020-04-02,14.0,25.0,29.0,13.0,25.0,24.0,28.0,19.0,12.0,30.0,23.599137931034484,0
2020-04-03,16.0,16.0,28.0,24.0,22.0,18.0,28.0,24.0,21.0,13.0,22.629310344827587,0
2020-04-04,22.0,30.0,27.0,36.0,27.0,22.0,41.0,11.0,23.0,32.0,29.20258620689655,0
2020-04-05,31.0,26.0,20.0,32.0,29.0,24.0,28.0,42.0,17.0,25.0,29.52586206896552,0
2020-04-06,10.0,10.0,24.0,13.0,14.0,15.0,21.0,14.0,20.0,31.0,18.53448275862069,0
2020-04-07,18.0,16.0,22.0,16.0,22.0,21.0,27.0,12.0,14.0,32.0,21.551724137931036,0
2020-04-08,26.0,27.0,39.0,43.0,37.0,21.0,24.0,30.0,21.0,19.0,30.926724137931036,0
2020-04-09,28.0,13.0,28.0,33.0,30.0,23.0,18.0,27.0,19.0,16.0,25.323275862068968,0
2020-04-10,14.0,12.0,15.0,14.0,16.0,19.0,29.0,19.0,11.0,20.0,18.211206896551722,0
2020-04-11,7.0,11.0,7.0,18.0,19.0,7.0,20.0,19.0,11.0,14.0,14.331896551724139,0
2020-04-12,33.0,14.0,35.0,10.0,18.0,32.0,19.0,26.0,16.0,27.0,24.78448275862069,0
2020-04-13,17.0,15.0,40.0,30.0,28.0,31.0,27.0,39.0,19.0,23.0,28.987068965517242,0
2020-04-14,22.0,18.0,18.0,18.0,21.0,14.0,20.0,14.0,14.0,20.0,19.288793103448274,0
2020-04-15,26.0,15.0,21.0,15.0,9.0,24.0,22.0,25.0,21.0,15.0,20.79741379310345,0
2020-04-16,15.0,8.0,21.0,21.0,16.0,17.0,14.0,14.0,12.0,25.0,17.564655172413794,0
2020-04-17,8.0,20.0,23.0,22.0,10.0,15.0,18.0,21.0,15.0,22.0,18.749999999999996,0
2020-04-18,26.0,14.0,10.0,13.0,9.0,22.0,4.0,22.0,23.0,27.0,18.31896551724138,0
2020-04-19,6.0,13.0,16.0,13.0,15.0,18.0,17.0,14.0,10.0,16.0,14.870689655172415,0
2020-04-20,15.0,28.0,26.0,20.0,23.0,15.0,20.0,26.0,18.0,28.0,23.599137931034484,0
2020-04-21,13.0,14.0,14.0,8.0,15.0,10.0,9.0,15.0,11.0,14.0,13.254310344827587,0
2020-04-22,15.0,21.0,14.0,32.0,12.0,28.0,21.0,18.0,21.0,24.0,22.198275862068968,0
2020-04-23,23.0,22.0,25.0,33.0,17.0,31.0,30.0,29.0,21.0,24.0,27.47844827586207,0
2020-04-24,17.0,21.0,18.0,9.0,11.0,3.0,13.0,16.0,14.0,9.0,14.116379310344827,0
2020-04-25,7.0,11.0,7.0,18.0,13.0,7.0,8.0,12.0,3.0,4.0,9.698275862068966,0
2020-04-26,16.0,26.0,24.0,20.0,15.0,19.0,22.0,28.0,20.0,30.0,23.70689655172414,0
2020-04-27,21.0,16.0,22.0,16.0,17.0,21.0,12.0,15.0,4.0,11.0,16.70258620689655,0
2020-04-28,16.0,38.0,14.0,22.0,40.0,15.0,18.0,30.0,17.0,27.0,25.538793103448278,0
2020-04-29,16.0,6.0,11.0,25.0,10.0,8.0,18.0,12.0,11.0,11.0,13.793103448275863,0
2020-04-30,29.0,23.0,9.0,17.0,20.0,16.0,19.0,21.0,13.0,14.0,19.50431034482759,0
2020-05-01,7.0,15.0,8.0,23.0,10.0,14.0,25.0,17.0,0.0,22.0,15.193965517241379,0
2020-05-02,3.0,7.0,11.0,17.0,12.0,6.0,12.0,7.0,3.0,10.0,9.482758620689657,0
2020-05-03,7.0,7.0,7.0,14.0,13.0,14.0,20.0,23.0,8.0,11.0,13.362068965517242,0
2020-05-04,16.0,11.0,11.0,11.0,17.0,13.0,15.0,15.0,10.0,11.0,14.008620689655173,0
2020-05-05,25.0,26.0,24.0,13.0,14.0,17.0,38.0,31.0,6.0,13.0,22.306034482758623,0
2020-05-06,8.0,8.0,8.0,3.0,15.0,10.0,12.0,9.0,8.0,13.0,10.129310344827587,0
2020-05-07,21.0,11.0,32.0,14.0,13.0,13.0,16.0,18.0,19.0,3.0,17.24137931034483,0
2020-05-08,12.0,15.0,16.0,6.0,11.0,9.0,17.0,17.0,12.0,12.0,13.685344827586208,0
2020-05-09,15.0,12.0,4.0,4.0,7.0,20.0,18.0,18.0,10.0,8.0,12.5,0
2020-05-10,14.0,15.0,12.0,22.0,20.0,18.0,17.0,8.0,12.0,4.0,15.301724137931036,0
2020-05-11,7.0,23.0,21.0,30.0,12.0,22.0,29.0,33.0,16.0,10.0,21.875,0
2020-05-12,10.0,18.0,21.0,16.0,14.0,22.0,17.0,17.0,10.0,10.0,16.70258620689655,0
2020-05-13,13.0,3.0,16.0,13.0,10.0,7.0,9.0,3.0,10.0,10.0,10.129310344827587,0
2020-05-14,16.0,14.0,9.0,14.0,13.0,21.0,12.0,15.0,9.0,11.0,14.439655172413794,0
2020-05-15,14.0,15.0,15.0,12.0,13.0,14.0,20.0,23.0,16.0,15.0,16.91810344827586,0
2020-05-16,31.0,29.0,26.0,18.0,23.0,17.0,28.0,28.0,22.0,25.0,26.61637931034483,0
2020-05-17,13.0,13.0,20.0,26.0,15.0,9.0,11.0,14.0,15.0,20.0,16.810344827586206,0
2020-05-18,18.0,24.0,17.0,19.0,20.0,18.0,12.0,15.0,12.0,16.0,18.42672413793104,0
2020-05-19,21.0,13.0,14.0,11.0,20.0,13.0,12.0,18.0,13.0,19.0,16.594827586206897,0
2020-05-20,26.0,14.0,17.0,19.0,15.0,29.0,15.0,15.0,10.0,16.0,18.965517241379313,0
2020-05-21,13.0,9.0,14.0,17.0,8.0,8.0,13.0,15.0,15.0,17.0,13.900862068965518,0
2020-05-22,9.0,9.0,6.0,15.0,8.0,12.0,14.0,3.0,7.0,9.0,9.913793103448276,0
2020-05-23,25.0,14.0,23.0,22.0,16.0,13.0,5.0,14.0,7.0,26.0,17.780172413793103,0
2020-05-24,6.0,16.0,31.0,17.0,15.0,16.0,15.0,14.0,13.0,7.0,16.163793103448278,0
2020-05-25,16.0,16.0,6.0,8.0,12.0,13.0,6.0,12.0,4.0,8.0,10.883620689655173,0
2020-05-26,19.0,23.0,15.0,17.0,8.0,19.0,13.0,19.0,13.0,17.0,17.564655172413794,0
2020-05-27,27.0,23.0,23.0,25.0,8.0,19.0,38.0,19.0,18.0,17.0,23.383620689655174,0
2020-05-28,8.0,14.0,9.0,14.0,5.0,13.0,9.0,15.0,6.0,16.0,11.745689655172415,0
2020-05-29,6.0,15.0,18.0,15.0,11.0,11.0,13.0,26.0,9.0,6.0,14.008620689655173,0
2020-05-30,18.0,23.0,8.0,26.0,21.0,7.0,21.0,16.0,6.0,15.0,17.349137931034484,0
2020-05-31,18.0,15.0,26.0,18.0,17.0,17.0,20.0,20.0,11.0,14.0,18.965517241379313,0
2020-06-01,16.0,19.0,11.0,8.0,10.0,13.0,12.0,12.0,15.0,19.0,14.547413793103448,0
2020-06-02,16.0,23.0,20.0,17.0,15.0,13.0,25.0,28.0,15.0,33.0,22.09051724137931,0
2020-06-03,12.0,16.0,16.0,8.0,12.0,7.0,26.0,23.0,16.0,13.0,16.056034482758623,0
2020-06-04,13.0,19.0,3.0,8.0,10.0,13.0,15.0,9.0,4.0,11.0,11.314655172413794,0
2020-06-05,14.0,18.0,15.0,15.0,11.0,22.0,20.0,19.0,14.0,12.0,17.24137931034483,0
2020-06-06,11.0,27.0,8.0,8.0,10.0,15.0,13.0,17.0,12.0,0.0,13.038793103448276,0
2020-06-07,7.0,7.0,7.0,7.0,3.0,10.0,12.0,4.0,8.0,11.0,8.189655172413794,0
2020-06-08,31.0,25.0,28.0,31.0,21.0,22.0,17.0,27.0,17.0,17.0,25.431034482758623,0
2020-06-09,12.0,29.0,13.0,13.0,12.0,12.0,32.0,28.0,10.0,15.0,18.965517241379313,0
2020-06-10,32.0,14.0,11.0,31.0,18.0,13.0,25.0,21.0,13.0,30.0,22.413793103448278,0
2020-06-11,22.0,14.0,6.0,23.0,8.0,11.0,13.0,9.0,18.0,6.0,14.008620689655173,0
2020-06-12,15.0,28.0,13.0,19.0,17.0,18.0,21.0,10.0,17.0,25.0,19.719827586206897,0
2020-06-13,23.0,28.0,0.0,16.0,11.0,15.0,13.0,30.0,12.0,20.0,18.10344827586207,0
2020-06-14,17.0,21.0,11.0,17.0,19.0,33.0,28.0,26.0,16.0,21.0,22.521551724137932,0
2020-06-15,19.0,6.0,6.0,22.0,20.0,16.0,15.0,24.0,7.0,17.0,16.379310344827587,0
2020-06-16,11.0,32.0,15.0,6.0,8.0,16.0,29.0,25.0,11.0,12.0,17.780172413793103,0
2020-06-17,12.0,21.0,13.0,21.0,8.0,12.0,14.0,20.0,7.0,12.0,15.086206896551724,0
2020-06-18,12.0,9.0,22.0,15.0,17.0,18.0,24.0,20.0,16.0,18.0,18.42672413793104,0
2020-06-19,12.0,26.0,17.0,16.0,6.0,9.0,11.0,21.0,10.0,32.0,17.24137931034483,0
2020-06-20,19.0,16.0,12.0,28.0,19.0,12.0,14.0,13.0,6.0,20.0,17.133620689655174,0
2020-06-21,4.0,8.0,11.0,11.0,10.0,7.0,13.0,8.0,6.0,7.0,9.15948275862069,0
2020-06-22,11.0,27.0,15.0,30.0,11.0,14.0,3.0,16.0,16.0,29.0,18.53448275862069,0
2020-06-23,25.0,26.0,17.0,26.0,15.0,15.0,25.0,28.0,12.0,16.0,22.09051724137931,0
2020-06-24,12.0,20.0,12.0,20.0,11.0,19.0,9.0,22.0,12.0,20.0,16.91810344827586,0
2020-06-25,16.0,6.0,17.0,23.0,15.0,9.0,25.0,18.0,17.0,16.0,17.45689655172414,0
2020-06-26,10.0,20.0,14.0,17.0,21.0,22.0,26.0,11.0,10.0,20.0,18.42672413793104,0
2020-06-27,4.0,8.0,4.0,16.0,11.0,0.0,13.0,9.0,6.0,12.0,8.94396551724138,0
2020-06-28,38.0,33.0,41.0,25.0,33.0,28.0,16.0,24.0,20.0,33.0,31.357758620689655,0
2020-06-29,5.0,17.0,6.0,9.0,10.0,17.0,10.0,22.0,9.0,14.0,12.823275862068966,0
2020-06-30,8.0,11.0,14.0,20.0,18.0,16.0,19.0,22.0,13.0,14.0,16.70258620689655,0
2020-07-01,25.0,9.0,21.0,21.0,11.0,17.0,27.0,16.0,18.0,20.0,19.935344827586206,0
2020-07-02,15.0,9.0,19.0,9.0,11.0,17.0,20.0,7.0,14.0,12.0,14.331896551724139,0
2020-07-03,13.0,17.0,17.0,13.0,15.0,28.0,15.0,29.0,13.0,13.0,18.642241379310345,0
2020-07-04,16.0,17.0,4.0,17.0,16.0,20.0,14.0,14.0,10.0,13.0,15.193965517241379,0
2020-07-05,7.0,15.0,20.0,23.0,14.0,15.0,26.0,8.0,21.0,23.0,18.53448275862069,0
2020-07-06,13.0,32.0,15.0,14.0,19.0,13.0,31.0,31.0,14.0,7.0,20.366379310344826,0
2020-07-07,11.0,24.0,6.0,24.0,14.0,11.0,13.0,16.0,16.0,9.0,15.517241379310345,0
2020-07-08,18.0,18.0,9.0,15.0,22.0,11.0,7.0,16.0,11.0,15.0,15.301724137931036,0
2020-07-09,6.0,13.0,23.0,22.0,17.0,3.0,18.0,17.0,7.0,12.0,14.870689655172415,0
2020-07-10,12.0,22.0,13.0,16.0,35.0,21.0,32.0,21.0,20.0,16.0,22.413793103448278,0
2020-07-11,16.0,8.0,17.0,4.0,15.0,8.0,22.0,31.0,19.0,16.0,16.810344827586206,0
2020-07-12,31.0,24.0,28.0,19.0,36.0,22.0,17.0,21.0,27.0,35.0,28.017241379310345,0
2020-07-13,15.0,12.0,16.0,16.0,20.0,18.0,14.0,10.0,15.0,9.0,15.625,0
2020-07-14,6.0,6.0,13.0,10.0,6.0,3.0,21.0,10.0,12.0,13.0,10.775862068965518,0
2020-07-15,22.0,30.0,24.0,26.0,21.0,19.0,47.0,25.0,21.0,23.0,27.801724137931036,0
2020-07-16,22.0,27.0,20.0,20.0,18.0,12.0,11.0,14.0,13.0,20.0,19.073275862068964,0
2020-07-17,17.0,14.0,29.0,14.0,10.0,21.0,16.0,20.0,14.0,14.0,18.211206896551722,0
2020-07-18,4.0,18.0,5.0,23.0,21.0,13.0,36.0,15.0,25.0,18.0,19.181034482758623,0
2020-07-19,28.0,29.0,39.0,30.0,23.0,28.0,42.0,32.0,26.0,38.0,33.94396551724138,0
2020-07-20,12.0,13.0,19.0,6.0,14.0,15.0,14.0,7.0,14.0,9.0,13.254310344827587,0
2020-07-21,15.0,9.0,22.0,15.0,8.0,20.0,24.0,23.0,12.0,9.0,16.91810344827586,0
2020-07-22,14.0,9.0,12.0,9.0,8.0,11.0,13.0,13.0,5.0,12.0,11.422413793103448,0
2020-07-23,30.0,18.0,23.0,15.0,17.0,24.0,28.0,17.0,19.0,24.0,23.16810344827586,0
2020-07-24,22.0,20.0,27.0,20.0,27.0,13.0,26.0,25.0,18.0,19.0,23.383620689655174,0
2020-07-25,24.0,26.0,13.0,38.0,8.0,8.0,28.0,28.0,20.0,17.0,22.629310344827587,0
2020-07-26,24.0,20.0,29.0,17.0,22.0,24.0,19.0,18.0,22.0,29.0,24.137931034482758,0
2020-07-27,30.0,21.0,19.0,9.0,25.0,15.0,31.0,24.0,17.0,15.0,22.198275862068968,0
2020-07-28,21.0,19.0,22.0,25.0,34.0,15.0,21.0,24.0,5.0,12.0,21.336206896551726,0
2020-07-29,18.0,22.0,23.0,16.0,17.0,3.0,21.0,20.0,19.0,6.0,17.780172413793103,0
2020-07-30,24.0,21.0,25.0,25.0,25.0,35.0,37.0,20.0,17.0,18.0,26.61637931034483,0
2020-07-31,15.0,19.0,19.0,22.0,20.0,12.0,32.0,10.0,19.0,22.0,20.474137931034484,0
2020-08-01,32.0,16.0,17.0,20.0,19.0,23.0,27.0,13.0,19.0,12.0,21.336206896551726,0
2020-08-02,39.0,37.0,8.0,29.0,26.0,27.0,18.0,36.0,22.0,20.0,28.232758620689655,0
2020-08-03,20.0,12.0,31.0,28.0,30.0,20.0,27.0,27.0,24.0,9.0,24.56896551724138,0
2020-08-04,25.0,12.0,18.0,17.0,24.0,30.0,26.0,25.0,20.0,26.0,24.030172413793103,0
2020-08-05,27.0,44.0,13.0,32.0,26.0,24.0,32.0,24.0,22.0,25.0,28.987068965517242,0
2020-08-06,22.0,27.0,20.0,20.0,37.0,31.0,41.0,29.0,18.0,33.0,29.95689655172414,0
2020-08-07,17.0,35.0,29.0,25.0,25.0,7.0,27.0,19.0,16.0,31.0,24.892241379310345,0
2020-08-08,21.0,17.0,18.0,17.0,12.0,25.0,20.0,14.0,17.0,22.0,19.719827586206897,0
2020-08-09,8.0,16.0,28.0,16.0,11.0,34.0,27.0,13.0,18.0,28.0,21.443965517241377,0
2020-08-10,14.0,25.0,25.0,18.0,22.0,35.0,31.0,23.0,16.0,30.0,25.754310344827587,0
2020-08-11,27.0,43.0,32.0,34.0,45.0,50.0,55.0,58.0,17.0,24.0,41.487068965517246,0
2020-08-12,19.0,32.0,29.0,13.0,35.0,21.0,14.0,28.0,15.0,19.0,24.245689655172413,0
2020-08-13,13.0,13.0,20.0,33.0,30.0,15.0,15.0,18.0,13.0,19.0,20.366379310344826,0
2020-08-14,33.0,21.0,21.0,28.0,19.0,20.0,26.0,42.0,21.0,24.0,27.47844827586207,0
2020-08-15,29.0,22.0,22.0,9.0,16.0,33.0,25.0,29.0,20.0,22.0,24.461206896551726,0
2020-08-16,20.0,4.0,26.0,21.0,15.0,12.0,18.0,18.0,3.0,24.0,17.349137931034484,0
2020-08-17,29.0,19.0,22.0,18.0,28.0,24.0,10.0,27.0,10.0,15.0,21.767241379310345,0
2020-08-18,30.0,32.0,29.0,31.0,23.0,30.0,35.0,31.0,26.0,28.0,31.788793103448278,0
2020-08-19,29.0,37.0,44.0,43.0,23.0,26.0,38.0,41.0,33.0,46.0,38.793103448275865,0
2020-08-20,30.0,41.0,35.0,32.0,35.0,36.0,39.0,42.0,34.0,44.0,39.6551724137931,0
2020-08-21,32.0,43.0,31.0,27.0,49.0,32.0,15.0,18.0,21.0,43.0,33.51293103448276,0
2020-08-22,11.0,12.0,8.0,20.0,4.0,8.0,9.0,13.0,12.0,8.0,11.314655172413794,0
2020-08-23,11.0,15.0,11.0,7.0,17.0,36.0,25.0,20.0,3.0,7.0,16.379310344827587,0
2020-08-24,17.0,32.0,18.0,30.0,38.0,14.0,17.0,29.0,27.0,26.0,26.724137931034484,0
2020-08-25,25.0,24.0,18.0,24.0,22.0,20.0,33.0,26.0,16.0,33.0,25.969827586206897,0
2020-08-26,44.0,30.0,44.0,51.0,22.0,31.0,30.0,30.0,35.0,33.0,37.71551724137931,0
2020-08-27,21.0,18.0,38.0,21.0,11.0,23.0,20.0,13.0,17.0,21.0,21.875,0
2020-08-28,10.0,30.0,17.0,33.0,27.0,19.0,34.0,33.0,5.0,30.0,25.646551724137932,0
2020-08-29,25.0,37.0,26.0,45.0,30.0,18.0,37.0,44.0,17.0,15.0,31.681034482758623,0
